REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Lone-parent households with no additional persons,Private health insurance plan premiums,595
2021,Canada,Lone-parent households with no additional persons,Private health and dental plan premiums,457
2021,Canada,Lone-parent households with no additional persons,Accident or disability insurance premiums,138
2021,Canada,Lone-parent households with no additional persons,Personal care,1598
2021,Canada,Lone-parent households with no additional persons,Personal care products,829
2021,Canada,Lone-parent households with no additional persons,Hair care products,
2021,Canada,Lone-parent households with no additional persons,"Makeup, skin care, manicure and fragrance products",187
2021,Canada,Lone-parent households with no additional persons,"Makeup, skin care and manicure products",171
2021,Canada,Lone-parent households with no additional persons,Fragrance products,
2021,Canada,Lone-parent households with no additional persons,Personal deodorants,
2021,Canada,Lone-parent households with no additional persons,Body soaps,
2021,Canada,Lone-parent households with no additional persons,Oral hygiene products,34
2021,Canada,Lone-parent households with no additional persons,Disposable diapers,
2021,Canada,Lone-parent households with no additional persons,Other personal care supplies and equipment,268
2021,Canada,Lone-parent households with no additional persons,Personal care services,769
2021,Canada,Lone-parent households with no additional persons,Hair grooming services,537
2021,Canada,Lone-parent households with no additional persons,Other personal care services,231
2021,Canada,Lone-parent households with no additional persons,Recreation,3479
2021,Canada,Lone-parent households with no additional persons,Recreational equipment and related services,1349
2021,Canada,Lone-parent households with no additional persons,"Sports, athletic and recreational equipment and related services",
2021,Canada,Lone-parent households with no additional persons,Outdoor play equipment and accessories,
2021,Canada,Lone-parent households with no additional persons,Children's toys,
2021,Canada,Lone-parent households with no additional persons,Video game systems and accessories (excluding for computers),
2021,Canada,Lone-parent households with no additional persons,Art and craft materials,72
2021,Canada,Lone-parent households with no additional persons,Computer equipment and supplies,902
2021,Canada,Lone-parent households with no additional persons,Computer hardware,451
2021,Canada,Lone-parent households with no additional persons,Computer software and video game systems,
2021,Canada,Lone-parent households with no additional persons,Computer supplies and other equipment,
2021,Canada,Lone-parent households with no additional persons,Tablet computers,147
2021,Canada,Lone-parent households with no additional persons,E-Book readers,6
2021,Canada,Lone-parent households with no additional persons,Wearable electronic devices,64
2021,Canada,Lone-parent households with no additional persons,Photographic goods and services,93
2021,Canada,Lone-parent households with no additional persons,"Camcorders, cameras, parts, accessories and related equipment",
2021,Canada,Lone-parent households with no additional persons,Photographic services,66
2021,Canada,Lone-parent households with no additional persons,Other recreational equipment,
2021,Canada,Lone-parent households with no additional persons,Home entertainment equipment and services,362
2021,Canada,Lone-parent households with no additional persons,Home entertainment equipment,322
2021,Canada,Lone-parent households with no additional persons,Audio equipment and home theatre systems,76
2021,Canada,Lone-parent households with no additional persons,Video equipment,198
2021,Canada,Lone-parent households with no additional persons,"DVD players, Blu-Ray players and other video equipment and accessories",
2021,Canada,Lone-parent households with no additional persons,Televisions,166
2021,Canada,Lone-parent households with no additional persons,"Pre-recorded media, music downloads and blank audio and video media",
2021,Canada,Lone-parent households with no additional persons,Home entertainment services,41
2021,Canada,Lone-parent households with no additional persons,"Rental of videotapes, DVDs and video games",
2021,Canada,Lone-parent households with no additional persons,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",41
2021,Canada,Lone-parent households with no additional persons,Recreational services,1130
2021,Canada,Lone-parent households with no additional persons,Entertainment,650
2021,Canada,Lone-parent households with no additional persons,Movie theatres,
2021,Canada,Lone-parent households with no additional persons,Live sporting and performing arts events,
2021,Canada,Lone-parent households with no additional persons,"Admission fees to museums, zoos and other sites",
2021,Canada,Lone-parent households with no additional persons,"Television and satellite radio services (including installation, service and pay TV charges)",537
2021,Canada,Lone-parent households with no additional persons,Use of recreational facilities and fees for other recreational activities,317
2021,Canada,Lone-parent households with no additional persons,Dues and fees for sports and recreational activities and athletic and recreational facilities,248
2021,Canada,Lone-parent households with no additional persons,Children's camps,68
2021,Canada,Lone-parent households with no additional persons,Package trips,118
2021,Canada,Lone-parent households with no additional persons,Other recreational services,45
2021,Canada,Lone-parent households with no additional persons,Recreational vehicles and associated services,638
2021,Canada,Lone-parent households with no additional persons,Purchase of recreational vehicles,498
2021,Canada,Lone-parent households with no additional persons,Motorcycles and snowmobiles (purchase),
2021,Canada,Lone-parent households with no additional persons,All-terrain vehicles (purchase),
2021,Canada,Lone-parent households with no additional persons,Bicycles (purchase),115
2021,Canada,Lone-parent households with no additional persons,Other recreational vehicles (purchase),
2021,Canada,Lone-parent households with no additional persons,Operation of recreational vehicles,141
2021,Canada,Lone-parent households with no additional persons,Insurance premiums for recreational vehicles,46
2021,Canada,Lone-parent households with no additional persons,Registration fees and licences for recreational vehicles,7
2021,Canada,Lone-parent households with no additional persons,"Parking, storage fees and other dues",
2021,Canada,Lone-parent households with no additional persons,Other expenses for recreational vehicles,81
2021,Canada,Lone-parent households with no additional persons,Education,2395
2021,Canada,Lone-parent households with no additional persons,Tuition fees,2141
2021,Canada,Lone-parent households with no additional persons,"Tuition fees for kindergarten, elementary and secondary schools",256
2021,Canada,Lone-parent households with no additional persons,Tuition fees for university,1353
2021,Canada,Lone-parent households with no additional persons,"Tuition fees for other training (college, trade and professional institutions)",268
2021,Canada,Lone-parent households with no additional persons,Other educational services,
2021,Canada,Lone-parent households with no additional persons,Personal interest courses and lessons (excluding driving lessons),182
2021,Canada,Lone-parent households with no additional persons,Textbooks and school supplies,254
2021,Canada,Lone-parent households with no additional persons,Reading materials and other printed matter,154
2021,Canada,Lone-parent households with no additional persons,Newspapers,
2021,Canada,Lone-parent households with no additional persons,Magazines and periodicals,
2021,Canada,Lone-parent households with no additional persons,Books and E-Books (excluding school books),115
2021,Canada,Lone-parent households with no additional persons,"Maps, sheet music and other printed matter",
2021,Canada,Lone-parent households with no additional persons,"Services related to reading materials (e.g. photocopying, library fees)",16
2021,Canada,Lone-parent households with no additional persons,"Tobacco products, alcoholic beverages and cannabis for non-medical use",1515
2021,Canada,Lone-parent households with no additional persons,Tobacco products and smokers' supplies,616
2021,Canada,Lone-parent households with no additional persons,Cigarettes,562
2021,Canada,Lone-parent households with no additional persons,"Other tobacco products, smokers' supplies and e-cigarettes",54
2021,Canada,Lone-parent households with no additional persons,Cannabis for non-medical use,210
2021,Canada,Lone-parent households with no additional persons,Alcoholic beverages,688
2021,Canada,Lone-parent households with no additional persons,Alcoholic beverages served on licensed premises and in restaurants,
2021,Canada,Lone-parent households with no additional persons,Alcoholic beverages purchased from stores,565
2021,Canada,Lone-parent households with no additional persons,Self-made alcoholic beverages,
2021,Canada,Lone-parent households with no additional persons,Games of chance,
2021,Canada,Lone-parent households with no additional persons,Government-run lotteries,
2021,Canada,Lone-parent households with no additional persons,Other games of chance,
2021,Canada,Lone-parent households with no additional persons,"Casinos, bingos and gaming machines",
2021,Canada,Lone-parent households with no additional persons,Non-government lotteries and raffle tickets,
2021,Canada,Lone-parent households with no additional persons,Miscellaneous expenditures,1547
2021,Canada,Lone-parent households with no additional persons,Financial services,449
2021,Canada,Lone-parent households with no additional persons,Service charges for banks and other financial institutions,155
2021,Canada,Lone-parent households with no additional persons,Administration fees for brokers and stock and bond commissions,166
2021,Canada,Lone-parent households with no additional persons,Other financial services,128
2021,Canada,Lone-parent households with no additional persons,Other miscellaneous goods and services,1098
2021,Canada,Lone-parent households with no additional persons,Fines,53
2021,Canada,Lone-parent households with no additional persons,Legal services not related to dwellings,464
2021,Canada,Lone-parent households with no additional persons,Dues to unions and professional associations,348
2021,Canada,Lone-parent households with no additional persons,Contributions and dues for social clubs and other organizations,24
2021,Canada,Lone-parent households with no additional persons,Funeral services,
2021,Canada,Lone-parent households with no additional persons,Government services,28
2021,Canada,Lone-parent households with no additional persons,Wholesale/retail memberships,92
2021,Canada,Lone-parent households with no additional persons,Convenience fees,
2021,Canada,Lone-parent households with no additional persons,Other goods and services,
2021,Canada,Lone-parent households with no additional persons,Discounts and refunds,
2021,Canada,Lone-parent households with no additional persons,Recycling fees and other environmental fees,7
2021,Canada,Lone-parent households with no additional persons,Other general expenditures,
2021,Canada,Lone-parent households with no additional persons,Income taxes,10382
2021,Canada,Lone-parent households with no additional persons,Personal insurance payments and pension contributions,4727
2021,Canada,Lone-parent households with no additional persons,Employment insurance and Quebec parental insurance premiums,603
2021,Canada,Lone-parent households with no additional persons,Retirement and pension fund payments,3735
2021,Canada,Lone-parent households with no additional persons,"Premiums on life, term and endowment insurance",390
2021,Canada,Lone-parent households with no additional persons,"Gifts of money, support payments and charitable contributions",1114
2021,Canada,Lone-parent households with no additional persons,Gifts of money and support payments,774
2021,Canada,Lone-parent households with no additional persons,Gifts of money to persons living in Canada,216
2021,Canada,Lone-parent households with no additional persons,Gifts of money to persons living outside Canada,
2021,Canada,Lone-parent households with no additional persons,Alimony and child support,294
2021,Canada,Lone-parent households with no additional persons,Charitable contributions,340
2021,Canada,Other households with related or unrelated persons,Total expenditure,87744
2021,Canada,Other households with related or unrelated persons,Total current consumption,68207
2021,Canada,Other households with related or unrelated persons,Food expenditures,12279
2021,Canada,Other households with related or unrelated persons,Food purchased from stores,9733
2021,Canada,Other households with related or unrelated persons,Bakery products,665
2021,Canada,Other households with related or unrelated persons,Cereal grains and cereal products,552
2021,Canada,Other households with related or unrelated persons,"Fruit, fruit preparations and nuts",1267
2021,Canada,Other households with related or unrelated persons,Vegetables and vegetable preparations,1192
2021,Canada,Other households with related or unrelated persons,Dairy products and eggs,1460
2021,Canada,Other households with related or unrelated persons,Meat,1836
2021,Canada,Other households with related or unrelated persons,Fish and seafood,441
2021,Canada,Other households with related or unrelated persons,Non-alcoholic beverages and other food products,2321
2021,Canada,Other households with related or unrelated persons,Ready-to-cook meal delivery services,
2021,Canada,Other households with related or unrelated persons,Food purchased from restaurants,2466
2021,Canada,Other households with related or unrelated persons,Restaurant meals,2191
2021,Canada,Other households with related or unrelated persons,Restaurant snacks and beverages,275
2021,Canada,Other households with related or unrelated persons,Shelter,19894
2021,Canada,Other households with related or unrelated persons,Principal accommodation,18079
2021,Canada,Other households with related or unrelated persons,Rented living quarters,6151
2021,Canada,Other households with related or unrelated persons,Rent,5971
2021,Canada,Other households with related or unrelated persons,Tenants' repairs and improvements,44
2021,Canada,Other households with related or unrelated persons,Tenants' insurance premiums,105
2021,Canada,Other households with related or unrelated persons,Parking at rented living quarters (excluding amounts reported with rent),31
2021,Canada,Other households with related or unrelated persons,Owned living quarters,9309
2021,Canada,Other households with related or unrelated persons,Mortgage paid for owned living quarters,4949
2021,Canada,Other households with related or unrelated persons,Repairs and maintenance for owned living quarters,702
2021,Canada,Other households with related or unrelated persons,Condominium fees for owned living quarters,493
2021,Canada,Other households with related or unrelated persons,Property and school taxes for owned living quarters,1895
2021,Canada,Other households with related or unrelated persons,Homeowners' insurance premiums for owned living quarters,732
2021,Canada,Other households with related or unrelated persons,Other expenditures for owned living quarters,538
2021,Canada,Other households with related or unrelated persons,Commissions for sale of real estate owned by the household,
2021,Canada,Other households with related or unrelated persons,Legal fees related to owned living quarters,50
2021,Canada,Other households with related or unrelated persons,Mortgage insurance premiums for owned living quarters,202
2021,Canada,Other households with related or unrelated persons,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",
2021,Canada,Other households with related or unrelated persons,Transfer taxes and land registration fees for owned living quarters,
2021,Canada,Other households with related or unrelated persons,All other expenses related to owned living quarters (excluding repairs and maintenance),
2021,Canada,Other households with related or unrelated persons,"Water, fuel and electricity for principal accommodation",2620
2021,Canada,Other households with related or unrelated persons,Water and sewage for principal accommodation,514
2021,Canada,Other households with related or unrelated persons,Electricity for principal accommodation,1423
2021,Canada,Other households with related or unrelated persons,Natural gas for principal accommodation,527
2021,Canada,Other households with related or unrelated persons,Other fuel for principal accommodation,156
2021,Canada,Other households with related or unrelated persons,Other accommodation,1815
2021,Canada,Other households with related or unrelated persons,Owned secondary residences,834
2021,Canada,Other households with related or unrelated persons,Mortgage paid for owned secondary residences,
2021,Canada,Other households with related or unrelated persons,"Property and school taxes, water and sewage charges for owned secondary residences",188
2021,Canada,Other households with related or unrelated persons,Insurance premiums for owned secondary residences,
2021,Canada,Other households with related or unrelated persons,Electricity and fuel (e.g. natural gas and wood) for owned secondary residences,
2021,Canada,Other households with related or unrelated persons,"Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences",
2021,Canada,Other households with related or unrelated persons,Other expenses for owned secondary residences,
2021,Canada,Other households with related or unrelated persons,Other owned properties,
2021,Canada,Other households with related or unrelated persons,Accommodation away from home,310
2021,Canada,Other households with related or unrelated persons,Hotels and motels,154
2021,Canada,Other households with related or unrelated persons,Other accommodation away from home,156
2021,Canada,Other households with related or unrelated persons,Household operations,5890
2021,Canada,Other households with related or unrelated persons,Communications,3478
2021,Canada,Other households with related or unrelated persons,Telephone,2213
2021,Canada,Other households with related or unrelated persons,Landline telephone services,192
2021,Canada,Other households with related or unrelated persons,Cell phone and pager services,1643
2021,Canada,Other households with related or unrelated persons,Purchase of telephones and equipment,378
2021,Canada,Other households with related or unrelated persons,Internet access services,902
2021,Canada,Other households with related or unrelated persons,Digital services,185
2021,Canada,Other households with related or unrelated persons,"Postal, courier, delivery and other communication services",178
2021,Canada,Other households with related or unrelated persons,Domestic and other custodial services (excluding child care),81
2021,Canada,Other households with related or unrelated persons,Pet expenses,759
2021,Canada,Other households with related or unrelated persons,Pet food and pet-related goods,370
2021,Canada,Other households with related or unrelated persons,Purchase of pets,92
2021,Canada,Other households with related or unrelated persons,Veterinarian and other services,298
2021,Canada,Other households with related or unrelated persons,Household cleaning supplies and equipment,378
2021,Canada,Other households with related or unrelated persons,Detergent and other soaps,203
2021,Canada,Other households with related or unrelated persons,Cleaning equipment (non-electric),
2021,Canada,Other households with related or unrelated persons,Other household cleaning supplies,137
2021,Canada,Other households with related or unrelated persons,"Paper, plastic and foil supplies",410
2021,Canada,Other households with related or unrelated persons,Stationery (excluding school supplies),114
2021,Canada,Other households with related or unrelated persons,Other paper supplies,224
2021,Canada,Other households with related or unrelated persons,Plastic and foil supplies,72
2021,Canada,Other households with related or unrelated persons,Garden supplies and services,479
2021,Canada,Other households with related or unrelated persons,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",269
2021,Canada,Other households with related or unrelated persons,"Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners",
2021,Canada,Other households with related or unrelated persons,"Groundskeeping services, snow and garbage removal",145
2021,Canada,Other households with related or unrelated persons,Other household supplies,167
2021,Canada,Other households with related or unrelated persons,Child care,137
2021,Canada,Other households with related or unrelated persons,Child care outside the home,116
2021,Canada,Other households with related or unrelated persons,Child care in the home (regular and occasional),
2021,Canada,Other households with related or unrelated persons,Household furnishings and equipment,3264
2021,Canada,Other households with related or unrelated persons,Household furnishings,1260
2021,Canada,Other households with related or unrelated persons,Furniture,896
2021,Canada,Other households with related or unrelated persons,"Rugs, mats and underpadding",74
2021,Canada,Other households with related or unrelated persons,"Works of art, carvings and other decorative ware",114
2021,Canada,Other households with related or unrelated persons,Linens,
2021,Canada,Other households with related or unrelated persons,"Other household furnishings (curtains, mirrors and picture frames)",
2021,Canada,Other households with related or unrelated persons,Household equipment,1733
2021,Canada,Other households with related or unrelated persons,Household appliances,964
2021,Canada,Other households with related or unrelated persons,Refrigerators and freezers,225
2021,Canada,Other households with related or unrelated persons,Microwave ovens and cooking appliances,121
2021,Canada,Other households with related or unrelated persons,"Washers, dryers and dishwashers",143
2021,Canada,Other households with related or unrelated persons,"Room air conditioners, portable humidifiers and dehumidifiers",75
2021,Canada,Other households with related or unrelated persons,Other electric equipment and appliances (including parts and attachments),
2021,Canada,Other households with related or unrelated persons,Other household equipment,770
2021,Canada,Other households with related or unrelated persons,Home and workshop tools and equipment,207
2021,Canada,Other households with related or unrelated persons,"Lawn, garden and snow-removal equipment and tools",226
2021,Canada,Other households with related or unrelated persons,Non-electric kitchen and cooking equipment,
2021,Canada,Other households with related or unrelated persons,"Other household equipment, parts and accessories",194
2021,Canada,Other households with related or unrelated persons,"Maintenance, rental, repairs and services related to household furnishings and equipment",170
2021,Canada,Other households with related or unrelated persons,Services related to household furnishings and equipment,100
2021,Canada,Other households with related or unrelated persons,Rental of heating equipment,46
2021,Canada,Other households with related or unrelated persons,Home security services,55
2021,Canada,Other households with related or unrelated persons,Clothing and accessories,2231
2021,Canada,Other households with related or unrelated persons,Women's and girls' wear (women and girls aged 14 years and over),803
2021,Canada,Other households with related or unrelated persons,Clothing (women and girls aged 14 years and over),568
2021,Canada,Other households with related or unrelated persons,Footwear (women and girls aged 14 years and over),235
2021,Canada,Other households with related or unrelated persons,Men's and boys' wear (men and boys aged 14 years and over),667
2021,Canada,Other households with related or unrelated persons,Clothing (men and boys aged 14 years and over),445
2021,Canada,Other households with related or unrelated persons,Footwear (men and boys aged 14 years and over),221
2021,Canada,Other households with related or unrelated persons,Children's wear (children under 14 years of age),151
2021,Canada,Other households with related or unrelated persons,Clothing and cloth diapers (children under 14 years of age),109
2021,Canada,Other households with related or unrelated persons,Footwear (children under 14 years of age),41
2021,Canada,Other households with related or unrelated persons,Athletic footwear,140
2021,Canada,Other households with related or unrelated persons,Accessories,97
2021,Canada,Other households with related or unrelated persons,Watches and jewellery,149
2021,Canada,Other households with related or unrelated persons,"Clothing material, yarn, thread and other notions",66
2021,Canada,Other households with related or unrelated persons,Clothing services,157
2021,Canada,Other households with related or unrelated persons,"Laundromats, dry-cleaning and laundry services",83
2021,Canada,Other households with related or unrelated persons,"Services for clothing, footwear and jewellery",74
2021,Canada,Other households with related or unrelated persons,Transportation,10787
2021,Canada,Other households with related or unrelated persons,Private transportation,9945
2021,Canada,Other households with related or unrelated persons,"Private use automobiles, vans and trucks",4781
2021,Canada,Other households with related or unrelated persons,"Purchase of automobiles, vans and trucks",4395
2021,Canada,Other households with related or unrelated persons,Automobiles (purchase),1816
2021,Canada,Other households with related or unrelated persons,"Vans (including mini-vans, purchase)",
2021,Canada,Other households with related or unrelated persons,"Trucks (including sport utility vehicles, purchase)",2551
2021,Canada,Other households with related or unrelated persons,"Accessories for automobiles, vans and trucks",47
2021,Canada,Other households with related or unrelated persons,"Fees for leased automobiles, vans and trucks",339
2021,Canada,Other households with related or unrelated persons,"Regular fees for leased automobiles, vans and trucks",326
2021,Canada,Other households with related or unrelated persons,Regular fees for leased automobiles,
2021,Canada,Other households with related or unrelated persons,Regular fees for leased vans and trucks,
2021,Canada,Other households with related or unrelated persons,"Other costs for leased automobiles, vans and trucks (include down payment and closing costs)",
2021,Canada,Other households with related or unrelated persons,"Rented automobiles, vans and trucks",36
2021,Canada,Other households with related or unrelated persons,"Automobile, van and truck operations",5128
2021,Canada,Other households with related or unrelated persons,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",572
2021,Canada,Other households with related or unrelated persons,Private and public vehicle insurance premiums,1312
2021,Canada,Other households with related or unrelated persons,"Tires, batteries, and other parts and supplies for vehicles",258
2021,Canada,Other households with related or unrelated persons,Maintenance and repairs of vehicles,706
2021,Canada,Other households with related or unrelated persons,"Vehicle operation, security and communication services",31
2021,Canada,Other households with related or unrelated persons,Gas and other fuels (all vehicles and tools),1985
2021,Canada,Other households with related or unrelated persons,Parking (excluding parking fees included in rent and traffic and parking tickets),132
2021,Canada,Other households with related or unrelated persons,"Drivers' licences and tests, and driving lessons",132
2021,Canada,Other households with related or unrelated persons,Drivers' licences and tests,70
2021,Canada,Other households with related or unrelated persons,Driving lessons,62
2021,Canada,Other households with related or unrelated persons,Public transportation,843
2021,Canada,Other households with related or unrelated persons,"City or commuter bus, subway, streetcar and commuter train",254
2021,Canada,Other households with related or unrelated persons,Taxi (including tips),46
2021,Canada,Other households with related or unrelated persons,Peer-to-peer ride services,135
2021,Canada,Other households with related or unrelated persons,Other local passenger transportation,13
2021,Canada,Other households with related or unrelated persons,Airplane,291
2021,Canada,Other households with related or unrelated persons,Inter-city bus,
2021,Canada,Other households with related or unrelated persons,Other inter-city passenger transportation services,10
2021,Canada,Other households with related or unrelated persons,Household moving and storage services,89
2021,Canada,Other households with related or unrelated persons,Health care,2903
2021,Canada,Other households with related or unrelated persons,Direct health care costs to household,2331
2021,Canada,Other households with related or unrelated persons,"Prescribed medicines, pharmaceutical products and cannabis for medical use",658
2021,Canada,Other households with related or unrelated persons,Prescribed medicines and pharmaceutical products,639
2021,Canada,Other households with related or unrelated persons,Cannabis for medical use,
2021,Canada,Other households with related or unrelated persons,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",645
2021,Canada,Other households with related or unrelated persons,Health care services,316
2021,Canada,Other households with related or unrelated persons,Health care practitioners (excluding general practitioners and specialists),126
2021,Canada,Other households with related or unrelated persons,Health care by general practitioners and specialists,36
2021,Canada,Other households with related or unrelated persons,"Weight control programs, smoking cessation programs and other medical services",50
2021,Canada,Other households with related or unrelated persons,"Hospital care, nursing homes and other residential care facilities",
2021,Canada,Other households with related or unrelated persons,Eye-care goods and services,214
2021,Canada,Other households with related or unrelated persons,Prescription eye wear,147
2021,Canada,Other households with related or unrelated persons,Non-prescription eye wear and other eye-care goods,
2021,Canada,Other households with related or unrelated persons,"Eye-care services (e.g. surgery, exams)",49
2021,Canada,Other households with related or unrelated persons,Dental services,497
2021,Canada,Other households with related or unrelated persons,Private health insurance plan premiums,572
2021,Canada,Other households with related or unrelated persons,Private health and dental plan premiums,487
2021,Canada,Other households with related or unrelated persons,Accident or disability insurance premiums,85
2021,Canada,Other households with related or unrelated persons,Personal care,1280
2021,Canada,Other households with related or unrelated persons,Personal care products,624
2021,Canada,Other households with related or unrelated persons,Hair care products,53
2021,Canada,Other households with related or unrelated persons,"Makeup, skin care, manicure and fragrance products",118
2021,Canada,Other households with related or unrelated persons,"Makeup, skin care and manicure products",105
2021,Canada,Other households with related or unrelated persons,Fragrance products,
2021,Canada,Other households with related or unrelated persons,Personal deodorants,
2021,Canada,Other households with related or unrelated persons,Body soaps,
2021,Canada,Other households with related or unrelated persons,Oral hygiene products,58
2021,Canada,Other households with related or unrelated persons,Disposable diapers,
2021,Canada,Other households with related or unrelated persons,Other personal care supplies and equipment,224
2021,Canada,Other households with related or unrelated persons,Personal care services,656
2021,Canada,Other households with related or unrelated persons,Hair grooming services,441
2021,Canada,Other households with related or unrelated persons,Other personal care services,215
2021,Canada,Other households with related or unrelated persons,Recreation,3062
2021,Canada,Other households with related or unrelated persons,Recreational equipment and related services,1174
2021,Canada,Other households with related or unrelated persons,"Sports, athletic and recreational equipment and related services",
2021,Canada,Other households with related or unrelated persons,Outdoor play equipment and accessories,
2021,Canada,Other households with related or unrelated persons,Children's toys,
2021,Canada,Other households with related or unrelated persons,Video game systems and accessories (excluding for computers),
2021,Canada,Other households with related or unrelated persons,Art and craft materials,
2021,Canada,Other households with related or unrelated persons,Computer equipment and supplies,740
2021,Canada,Other households with related or unrelated persons,Computer hardware,494
2021,Canada,Other households with related or unrelated persons,Computer software and video game systems,
2021,Canada,Other households with related or unrelated persons,Computer supplies and other equipment,
2021,Canada,Other households with related or unrelated persons,Tablet computers,91
2021,Canada,Other households with related or unrelated persons,E-Book readers,8
2021,Canada,Other households with related or unrelated persons,Wearable electronic devices,83
2021,Canada,Other households with related or unrelated persons,Photographic goods and services,146
2021,Canada,Other households with related or unrelated persons,"Camcorders, cameras, parts, accessories and related equipment",48
2021,Canada,Other households with related or unrelated persons,Photographic services,
2021,Canada,Other households with related or unrelated persons,Other recreational equipment,
2021,Canada,Other households with related or unrelated persons,Home entertainment equipment and services,315
2021,Canada,Other households with related or unrelated persons,Home entertainment equipment,284
2021,Canada,Other households with related or unrelated persons,Audio equipment and home theatre systems,81
2021,Canada,Other households with related or unrelated persons,Video equipment,171
2021,Canada,Other households with related or unrelated persons,"DVD players, Blu-Ray players and other video equipment and accessories",17
2021,Canada,Other households with related or unrelated persons,Televisions,154
2021,Canada,Other households with related or unrelated persons,"Pre-recorded media, music downloads and blank audio and video media",
2021,Canada,Other households with related or unrelated persons,Home entertainment services,32
2021,Canada,Other households with related or unrelated persons,"Rental of videotapes, DVDs and video games",
2021,Canada,Other households with related or unrelated persons,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",32
2021,Canada,Other households with related or unrelated persons,Recreational services,927
2021,Canada,Other households with related or unrelated persons,Entertainment,508
2021,Canada,Other households with related or unrelated persons,Movie theatres,
2021,Canada,Other households with related or unrelated persons,Live sporting and performing arts events,
2021,Canada,Other households with related or unrelated persons,"Admission fees to museums, zoos and other sites",
2021,Canada,Other households with related or unrelated persons,"Television and satellite radio services (including installation, service and pay TV charges)",463
2021,Canada,Other households with related or unrelated persons,Use of recreational facilities and fees for other recreational activities,235
2021,Canada,Other households with related or unrelated persons,Dues and fees for sports and recreational activities and athletic and recreational facilities,221
2021,Canada,Other households with related or unrelated persons,Children's camps,
2021,Canada,Other households with related or unrelated persons,Package trips,153
2021,Canada,Other households with related or unrelated persons,Other recreational services,33
2021,Canada,Other households with related or unrelated persons,Recreational vehicles and associated services,645
2021,Canada,Other households with related or unrelated persons,Purchase of recreational vehicles,
2021,Canada,Other households with related or unrelated persons,Motorcycles and snowmobiles (purchase),
2021,Canada,Other households with related or unrelated persons,All-terrain vehicles (purchase),
2021,Canada,Other households with related or unrelated persons,Bicycles (purchase),84
2021,Canada,Other households with related or unrelated persons,Other recreational vehicles (purchase),
2021,Canada,Other households with related or unrelated persons,Operation of recreational vehicles,167
2021,Canada,Other households with related or unrelated persons,Insurance premiums for recreational vehicles,25
2021,Canada,Other households with related or unrelated persons,Registration fees and licences for recreational vehicles,12
2021,Canada,Other households with related or unrelated persons,"Parking, storage fees and other dues",
2021,Canada,Other households with related or unrelated persons,Other expenses for recreational vehicles,105
2021,Canada,Other households with related or unrelated persons,Education,2385
2021,Canada,Other households with related or unrelated persons,Tuition fees,2206
2021,Canada,Other households with related or unrelated persons,"Tuition fees for kindergarten, elementary and secondary schools",
2021,Canada,Other households with related or unrelated persons,Tuition fees for university,1510
2021,Canada,Other households with related or unrelated persons,"Tuition fees for other training (college, trade and professional institutions)",442
2021,Canada,Other households with related or unrelated persons,Other educational services,
2021,Canada,Other households with related or unrelated persons,Personal interest courses and lessons (excluding driving lessons),124
2021,Canada,Other households with related or unrelated persons,Textbooks and school supplies,180
2021,Canada,Other households with related or unrelated persons,Reading materials and other printed matter,212
2021,Canada,Other households with related or unrelated persons,Newspapers,
2021,Canada,Other households with related or unrelated persons,Magazines and periodicals,
2021,Canada,Other households with related or unrelated persons,Books and E-Books (excluding school books),113
2021,Canada,Other households with related or unrelated persons,"Maps, sheet music and other printed matter",
2021,Canada,Other households with related or unrelated persons,"Services related to reading materials (e.g. photocopying, library fees)",45
2021,Canada,Other households with related or unrelated persons,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2137
2021,Canada,Other households with related or unrelated persons,Tobacco products and smokers' supplies,832
2021,Canada,Other households with related or unrelated persons,Cigarettes,741
2021,Canada,Other households with related or unrelated persons,"Other tobacco products, smokers' supplies and e-cigarettes",92
2021,Canada,Other households with related or unrelated persons,Cannabis for non-medical use,260
2021,Canada,Other households with related or unrelated persons,Alcoholic beverages,1044
2021,Canada,Other households with related or unrelated persons,Alcoholic beverages served on licensed premises and in restaurants,257
2021,Canada,Other households with related or unrelated persons,Alcoholic beverages purchased from stores,787
2021,Canada,Other households with related or unrelated persons,Self-made alcoholic beverages,
2021,Canada,Other households with related or unrelated persons,Games of chance,
2021,Canada,Other households with related or unrelated persons,Government-run lotteries,220
2021,Canada,Other households with related or unrelated persons,Other games of chance,
2021,Canada,Other households with related or unrelated persons,"Casinos, bingos and gaming machines",
2021,Canada,Other households with related or unrelated persons,Non-government lotteries and raffle tickets,
2021,Canada,Other households with related or unrelated persons,Miscellaneous expenditures,1563
2021,Canada,Other households with related or unrelated persons,Financial services,715
2021,Canada,Other households with related or unrelated persons,Service charges for banks and other financial institutions,207
