question,answer
What was the average household expenditure on Personal care products for Lone-parent households with no additional persons in 2021?,$829.0
What was the average household expenditure on Hair care products for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Makeup, skin care, manicure and fragrance products for Lone-parent households with no additional persons in 2021?",$187.0
"What was the average household expenditure on Makeup, skin care and manicure products for Lone-parent households with no additional persons in 2021?",$171.0
What was the average household expenditure on Fragrance products for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Personal deodorants for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Body soaps for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Oral hygiene products for Lone-parent households with no additional persons in 2021?,$34.0
What was the average household expenditure on Disposable diapers for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other personal care supplies and equipment for Lone-parent households with no additional persons in 2021?,$268.0
What was the average household expenditure on Personal care services for Lone-parent households with no additional persons in 2021?,$769.0
What was the average household expenditure on Hair grooming services for Lone-parent households with no additional persons in 2021?,$537.0
What was the average household expenditure on Other personal care services for Lone-parent households with no additional persons in 2021?,$231.0
What was the average household expenditure on Recreation for Lone-parent households with no additional persons in 2021?,$3479.0
What was the average household expenditure on Recreational equipment and related services for Lone-parent households with no additional persons in 2021?,$1349.0
"What was the average household expenditure on Sports, athletic and recreational equipment and related services for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Outdoor play equipment and accessories for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Children's toys for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Video game systems and accessories (excluding for computers) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Art and craft materials for Lone-parent households with no additional persons in 2021?,$72.0
What was the average household expenditure on Computer equipment and supplies for Lone-parent households with no additional persons in 2021?,$902.0
What was the average household expenditure on Computer hardware for Lone-parent households with no additional persons in 2021?,$451.0
What was the average household expenditure on Computer software and video game systems for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Computer supplies and other equipment for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Tablet computers for Lone-parent households with no additional persons in 2021?,$147.0
What was the average household expenditure on E-Book readers for Lone-parent households with no additional persons in 2021?,$6.0
What was the average household expenditure on Wearable electronic devices for Lone-parent households with no additional persons in 2021?,$64.0
What was the average household expenditure on Photographic goods and services for Lone-parent households with no additional persons in 2021?,$93.0
"What was the average household expenditure on Camcorders, cameras, parts, accessories and related equipment for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Photographic services for Lone-parent households with no additional persons in 2021?,$66.0
What was the average household expenditure on Other recreational equipment for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Home entertainment equipment and services for Lone-parent households with no additional persons in 2021?,$362.0
What was the average household expenditure on Home entertainment equipment for Lone-parent households with no additional persons in 2021?,$322.0
What was the average household expenditure on Audio equipment and home theatre systems for Lone-parent households with no additional persons in 2021?,$76.0
What was the average household expenditure on Video equipment for Lone-parent households with no additional persons in 2021?,$198.0
"What was the average household expenditure on DVD players, Blu-Ray players and other video equipment and accessories for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Televisions for Lone-parent households with no additional persons in 2021?,$166.0
"What was the average household expenditure on Pre-recorded media, music downloads and blank audio and video media for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Home entertainment services for Lone-parent households with no additional persons in 2021?,$41.0
"What was the average household expenditure on Rental of videotapes, DVDs and video games for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment for Lone-parent households with no additional persons in 2021?",$41.0
What was the average household expenditure on Recreational services for Lone-parent households with no additional persons in 2021?,$1130.0
What was the average household expenditure on Entertainment for Lone-parent households with no additional persons in 2021?,$650.0
What was the average household expenditure on Movie theatres for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Live sporting and performing arts events for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Admission fees to museums, zoos and other sites for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Television and satellite radio services (including installation, service and pay TV charges) for Lone-parent households with no additional persons in 2021?",$537.0
What was the average household expenditure on Use of recreational facilities and fees for other recreational activities for Lone-parent households with no additional persons in 2021?,$317.0
What was the average household expenditure on Dues and fees for sports and recreational activities and athletic and recreational facilities for Lone-parent households with no additional persons in 2021?,$248.0
What was the average household expenditure on Children's camps for Lone-parent households with no additional persons in 2021?,$68.0
What was the average household expenditure on Package trips for Lone-parent households with no additional persons in 2021?,$118.0
What was the average household expenditure on Other recreational services for Lone-parent households with no additional persons in 2021?,$45.0
What was the average household expenditure on Recreational vehicles and associated services for Lone-parent households with no additional persons in 2021?,$638.0
What was the average household expenditure on Purchase of recreational vehicles for Lone-parent households with no additional persons in 2021?,$498.0
What was the average household expenditure on Motorcycles and snowmobiles (purchase) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on All-terrain vehicles (purchase) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Bicycles (purchase) for Lone-parent households with no additional persons in 2021?,$115.0
What was the average household expenditure on Other recreational vehicles (purchase) for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Operation of recreational vehicles for Lone-parent households with no additional persons in 2021?,$141.0
What was the average household expenditure on Insurance premiums for recreational vehicles for Lone-parent households with no additional persons in 2021?,$46.0
What was the average household expenditure on Registration fees and licences for recreational vehicles for Lone-parent households with no additional persons in 2021?,$7.0
"What was the average household expenditure on Parking, storage fees and other dues for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Other expenses for recreational vehicles for Lone-parent households with no additional persons in 2021?,$81.0
What was the average household expenditure on Education for Lone-parent households with no additional persons in 2021?,$2395.0
What was the average household expenditure on Tuition fees for Lone-parent households with no additional persons in 2021?,$2141.0
"What was the average household expenditure on Tuition fees for kindergarten, elementary and secondary schools for Lone-parent households with no additional persons in 2021?",$256.0
What was the average household expenditure on Tuition fees for university for Lone-parent households with no additional persons in 2021?,$1353.0
"What was the average household expenditure on Tuition fees for other training (college, trade and professional institutions) for Lone-parent households with no additional persons in 2021?",$268.0
What was the average household expenditure on Other educational services for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Lone-parent households with no additional persons in 2021?,$182.0
What was the average household expenditure on Textbooks and school supplies for Lone-parent households with no additional persons in 2021?,$254.0
What was the average household expenditure on Reading materials and other printed matter for Lone-parent households with no additional persons in 2021?,$154.0
What was the average household expenditure on Newspapers for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Magazines and periodicals for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Books and E-Books (excluding school books) for Lone-parent households with no additional persons in 2021?,$115.0
"What was the average household expenditure on Maps, sheet music and other printed matter for Lone-parent households with no additional persons in 2021?",$nan
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Lone-parent households with no additional persons in 2021?",$16.0
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Lone-parent households with no additional persons in 2021?",$1515.0
What was the average household expenditure on Tobacco products and smokers' supplies for Lone-parent households with no additional persons in 2021?,$616.0
What was the average household expenditure on Cigarettes for Lone-parent households with no additional persons in 2021?,$562.0
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Lone-parent households with no additional persons in 2021?",$54.0
What was the average household expenditure on Cannabis for non-medical use for Lone-parent households with no additional persons in 2021?,$210.0
What was the average household expenditure on Alcoholic beverages for Lone-parent households with no additional persons in 2021?,$688.0
What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Alcoholic beverages purchased from stores for Lone-parent households with no additional persons in 2021?,$565.0
What was the average household expenditure on Self-made alcoholic beverages for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Games of chance for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Government-run lotteries for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other games of chance for Lone-parent households with no additional persons in 2021?,$nan
"What was the average household expenditure on Casinos, bingos and gaming machines for Lone-parent households with no additional persons in 2021?",$nan
What was the average household expenditure on Non-government lotteries and raffle tickets for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Miscellaneous expenditures for Lone-parent households with no additional persons in 2021?,$1547.0
What was the average household expenditure on Financial services for Lone-parent households with no additional persons in 2021?,$449.0
What was the average household expenditure on Service charges for banks and other financial institutions for Lone-parent households with no additional persons in 2021?,$155.0
What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Lone-parent households with no additional persons in 2021?,$166.0
What was the average household expenditure on Other financial services for Lone-parent households with no additional persons in 2021?,$128.0
What was the average household expenditure on Other miscellaneous goods and services for Lone-parent households with no additional persons in 2021?,$1098.0
What was the average household expenditure on Fines for Lone-parent households with no additional persons in 2021?,$53.0
What was the average household expenditure on Legal services not related to dwellings for Lone-parent households with no additional persons in 2021?,$464.0
What was the average household expenditure on Dues to unions and professional associations for Lone-parent households with no additional persons in 2021?,$348.0
What was the average household expenditure on Contributions and dues for social clubs and other organizations for Lone-parent households with no additional persons in 2021?,$24.0
What was the average household expenditure on Funeral services for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Government services for Lone-parent households with no additional persons in 2021?,$28.0
What was the average household expenditure on Wholesale/retail memberships for Lone-parent households with no additional persons in 2021?,$92.0
What was the average household expenditure on Convenience fees for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Other goods and services for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Discounts and refunds for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Recycling fees and other environmental fees for Lone-parent households with no additional persons in 2021?,$7.0
What was the average household expenditure on Other general expenditures for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Income taxes for Lone-parent households with no additional persons in 2021?,$10382.0
What was the average household expenditure on Personal insurance payments and pension contributions for Lone-parent households with no additional persons in 2021?,$4727.0
What was the average household expenditure on Employment insurance and Quebec parental insurance premiums for Lone-parent households with no additional persons in 2021?,$603.0
What was the average household expenditure on Retirement and pension fund payments for Lone-parent households with no additional persons in 2021?,$3735.0
"What was the average household expenditure on Premiums on life, term and endowment insurance for Lone-parent households with no additional persons in 2021?",$390.0
"What was the average household expenditure on Gifts of money, support payments and charitable contributions for Lone-parent households with no additional persons in 2021?",$1114.0
What was the average household expenditure on Gifts of money and support payments for Lone-parent households with no additional persons in 2021?,$774.0
What was the average household expenditure on Gifts of money to persons living in Canada for Lone-parent households with no additional persons in 2021?,$216.0
What was the average household expenditure on Gifts of money to persons living outside Canada for Lone-parent households with no additional persons in 2021?,$nan
What was the average household expenditure on Alimony and child support for Lone-parent households with no additional persons in 2021?,$294.0
What was the average household expenditure on Charitable contributions for Lone-parent households with no additional persons in 2021?,$340.0
What was the average household expenditure on Total expenditure for Other households with related or unrelated persons in 2021?,$87744.0
What was the average household expenditure on Total current consumption for Other households with related or unrelated persons in 2021?,$68207.0
What was the average household expenditure on Food expenditures for Other households with related or unrelated persons in 2021?,$12279.0
What was the average household expenditure on Food purchased from stores for Other households with related or unrelated persons in 2021?,$9733.0
What was the average household expenditure on Bakery products for Other households with related or unrelated persons in 2021?,$665.0
What was the average household expenditure on Cereal grains and cereal products for Other households with related or unrelated persons in 2021?,$552.0
"What was the average household expenditure on Fruit, fruit preparations and nuts for Other households with related or unrelated persons in 2021?",$1267.0
What was the average household expenditure on Vegetables and vegetable preparations for Other households with related or unrelated persons in 2021?,$1192.0
What was the average household expenditure on Dairy products and eggs for Other households with related or unrelated persons in 2021?,$1460.0
What was the average household expenditure on Meat for Other households with related or unrelated persons in 2021?,$1836.0
What was the average household expenditure on Fish and seafood for Other households with related or unrelated persons in 2021?,$441.0
What was the average household expenditure on Non-alcoholic beverages and other food products for Other households with related or unrelated persons in 2021?,$2321.0
What was the average household expenditure on Ready-to-cook meal delivery services for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Food purchased from restaurants for Other households with related or unrelated persons in 2021?,$2466.0
What was the average household expenditure on Restaurant meals for Other households with related or unrelated persons in 2021?,$2191.0
What was the average household expenditure on Restaurant snacks and beverages for Other households with related or unrelated persons in 2021?,$275.0
What was the average household expenditure on Shelter for Other households with related or unrelated persons in 2021?,$19894.0
What was the average household expenditure on Principal accommodation for Other households with related or unrelated persons in 2021?,$18079.0
What was the average household expenditure on Rented living quarters for Other households with related or unrelated persons in 2021?,$6151.0
What was the average household expenditure on Rent for Other households with related or unrelated persons in 2021?,$5971.0
What was the average household expenditure on Tenants' repairs and improvements for Other households with related or unrelated persons in 2021?,$44.0
What was the average household expenditure on Tenants' insurance premiums for Other households with related or unrelated persons in 2021?,$105.0
What was the average household expenditure on Parking at rented living quarters (excluding amounts reported with rent) for Other households with related or unrelated persons in 2021?,$31.0
What was the average household expenditure on Owned living quarters for Other households with related or unrelated persons in 2021?,$9309.0
What was the average household expenditure on Mortgage paid for owned living quarters for Other households with related or unrelated persons in 2021?,$4949.0
What was the average household expenditure on Repairs and maintenance for owned living quarters for Other households with related or unrelated persons in 2021?,$702.0
What was the average household expenditure on Condominium fees for owned living quarters for Other households with related or unrelated persons in 2021?,$493.0
What was the average household expenditure on Property and school taxes for owned living quarters for Other households with related or unrelated persons in 2021?,$1895.0
What was the average household expenditure on Homeowners' insurance premiums for owned living quarters for Other households with related or unrelated persons in 2021?,$732.0
What was the average household expenditure on Other expenditures for owned living quarters for Other households with related or unrelated persons in 2021?,$538.0
What was the average household expenditure on Commissions for sale of real estate owned by the household for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Legal fees related to owned living quarters for Other households with related or unrelated persons in 2021?,$50.0
What was the average household expenditure on Mortgage insurance premiums for owned living quarters for Other households with related or unrelated persons in 2021?,$202.0
"What was the average household expenditure on Registration fees, renewal fees and early renewal or closing penalties for owned living quarters for Other households with related or unrelated persons in 2021?",$nan
What was the average household expenditure on Transfer taxes and land registration fees for owned living quarters for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on All other expenses related to owned living quarters (excluding repairs and maintenance) for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Water, fuel and electricity for principal accommodation for Other households with related or unrelated persons in 2021?",$2620.0
What was the average household expenditure on Water and sewage for principal accommodation for Other households with related or unrelated persons in 2021?,$514.0
What was the average household expenditure on Electricity for principal accommodation for Other households with related or unrelated persons in 2021?,$1423.0
What was the average household expenditure on Natural gas for principal accommodation for Other households with related or unrelated persons in 2021?,$527.0
What was the average household expenditure on Other fuel for principal accommodation for Other households with related or unrelated persons in 2021?,$156.0
What was the average household expenditure on Other accommodation for Other households with related or unrelated persons in 2021?,$1815.0
What was the average household expenditure on Owned secondary residences for Other households with related or unrelated persons in 2021?,$834.0
What was the average household expenditure on Mortgage paid for owned secondary residences for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Property and school taxes, water and sewage charges for owned secondary residences for Other households with related or unrelated persons in 2021?",$188.0
What was the average household expenditure on Insurance premiums for owned secondary residences for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Electricity and fuel (e.g. natural gas and wood) for owned secondary residences for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences for Other households with related or unrelated persons in 2021?",$nan
What was the average household expenditure on Other expenses for owned secondary residences for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other owned properties for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Accommodation away from home for Other households with related or unrelated persons in 2021?,$310.0
What was the average household expenditure on Hotels and motels for Other households with related or unrelated persons in 2021?,$154.0
What was the average household expenditure on Other accommodation away from home for Other households with related or unrelated persons in 2021?,$156.0
What was the average household expenditure on Household operations for Other households with related or unrelated persons in 2021?,$5890.0
What was the average household expenditure on Communications for Other households with related or unrelated persons in 2021?,$3478.0
What was the average household expenditure on Telephone for Other households with related or unrelated persons in 2021?,$2213.0
What was the average household expenditure on Landline telephone services for Other households with related or unrelated persons in 2021?,$192.0
What was the average household expenditure on Cell phone and pager services for Other households with related or unrelated persons in 2021?,$1643.0
What was the average household expenditure on Purchase of telephones and equipment for Other households with related or unrelated persons in 2021?,$378.0
What was the average household expenditure on Internet access services for Other households with related or unrelated persons in 2021?,$902.0
What was the average household expenditure on Digital services for Other households with related or unrelated persons in 2021?,$185.0
"What was the average household expenditure on Postal, courier, delivery and other communication services for Other households with related or unrelated persons in 2021?",$178.0
What was the average household expenditure on Domestic and other custodial services (excluding child care) for Other households with related or unrelated persons in 2021?,$81.0
What was the average household expenditure on Pet expenses for Other households with related or unrelated persons in 2021?,$759.0
What was the average household expenditure on Pet food and pet-related goods for Other households with related or unrelated persons in 2021?,$370.0
What was the average household expenditure on Purchase of pets for Other households with related or unrelated persons in 2021?,$92.0
What was the average household expenditure on Veterinarian and other services for Other households with related or unrelated persons in 2021?,$298.0
What was the average household expenditure on Household cleaning supplies and equipment for Other households with related or unrelated persons in 2021?,$378.0
What was the average household expenditure on Detergent and other soaps for Other households with related or unrelated persons in 2021?,$203.0
What was the average household expenditure on Cleaning equipment (non-electric) for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other household cleaning supplies for Other households with related or unrelated persons in 2021?,$137.0
"What was the average household expenditure on Paper, plastic and foil supplies for Other households with related or unrelated persons in 2021?",$410.0
What was the average household expenditure on Stationery (excluding school supplies) for Other households with related or unrelated persons in 2021?,$114.0
What was the average household expenditure on Other paper supplies for Other households with related or unrelated persons in 2021?,$224.0
What was the average household expenditure on Plastic and foil supplies for Other households with related or unrelated persons in 2021?,$72.0
What was the average household expenditure on Garden supplies and services for Other households with related or unrelated persons in 2021?,$479.0
"What was the average household expenditure on Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds for Other households with related or unrelated persons in 2021?",$269.0
"What was the average household expenditure on Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners for Other households with related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Groundskeeping services, snow and garbage removal for Other households with related or unrelated persons in 2021?",$145.0
What was the average household expenditure on Other household supplies for Other households with related or unrelated persons in 2021?,$167.0
What was the average household expenditure on Child care for Other households with related or unrelated persons in 2021?,$137.0
What was the average household expenditure on Child care outside the home for Other households with related or unrelated persons in 2021?,$116.0
What was the average household expenditure on Child care in the home (regular and occasional) for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Household furnishings and equipment for Other households with related or unrelated persons in 2021?,$3264.0
What was the average household expenditure on Household furnishings for Other households with related or unrelated persons in 2021?,$1260.0
What was the average household expenditure on Furniture for Other households with related or unrelated persons in 2021?,$896.0
"What was the average household expenditure on Rugs, mats and underpadding for Other households with related or unrelated persons in 2021?",$74.0
"What was the average household expenditure on Works of art, carvings and other decorative ware for Other households with related or unrelated persons in 2021?",$114.0
What was the average household expenditure on Linens for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Other household furnishings (curtains, mirrors and picture frames) for Other households with related or unrelated persons in 2021?",$nan
What was the average household expenditure on Household equipment for Other households with related or unrelated persons in 2021?,$1733.0
What was the average household expenditure on Household appliances for Other households with related or unrelated persons in 2021?,$964.0
What was the average household expenditure on Refrigerators and freezers for Other households with related or unrelated persons in 2021?,$225.0
What was the average household expenditure on Microwave ovens and cooking appliances for Other households with related or unrelated persons in 2021?,$121.0
"What was the average household expenditure on Washers, dryers and dishwashers for Other households with related or unrelated persons in 2021?",$143.0
"What was the average household expenditure on Room air conditioners, portable humidifiers and dehumidifiers for Other households with related or unrelated persons in 2021?",$75.0
What was the average household expenditure on Other electric equipment and appliances (including parts and attachments) for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other household equipment for Other households with related or unrelated persons in 2021?,$770.0
What was the average household expenditure on Home and workshop tools and equipment for Other households with related or unrelated persons in 2021?,$207.0
"What was the average household expenditure on Lawn, garden and snow-removal equipment and tools for Other households with related or unrelated persons in 2021?",$226.0
What was the average household expenditure on Non-electric kitchen and cooking equipment for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Other household equipment, parts and accessories for Other households with related or unrelated persons in 2021?",$194.0
"What was the average household expenditure on Maintenance, rental, repairs and services related to household furnishings and equipment for Other households with related or unrelated persons in 2021?",$170.0
What was the average household expenditure on Services related to household furnishings and equipment for Other households with related or unrelated persons in 2021?,$100.0
What was the average household expenditure on Rental of heating equipment for Other households with related or unrelated persons in 2021?,$46.0
What was the average household expenditure on Home security services for Other households with related or unrelated persons in 2021?,$55.0
What was the average household expenditure on Clothing and accessories for Other households with related or unrelated persons in 2021?,$2231.0
What was the average household expenditure on Women's and girls' wear (women and girls aged 14 years and over) for Other households with related or unrelated persons in 2021?,$803.0
What was the average household expenditure on Clothing (women and girls aged 14 years and over) for Other households with related or unrelated persons in 2021?,$568.0
What was the average household expenditure on Footwear (women and girls aged 14 years and over) for Other households with related or unrelated persons in 2021?,$235.0
What was the average household expenditure on Men's and boys' wear (men and boys aged 14 years and over) for Other households with related or unrelated persons in 2021?,$667.0
What was the average household expenditure on Clothing (men and boys aged 14 years and over) for Other households with related or unrelated persons in 2021?,$445.0
What was the average household expenditure on Footwear (men and boys aged 14 years and over) for Other households with related or unrelated persons in 2021?,$221.0
What was the average household expenditure on Children's wear (children under 14 years of age) for Other households with related or unrelated persons in 2021?,$151.0
What was the average household expenditure on Clothing and cloth diapers (children under 14 years of age) for Other households with related or unrelated persons in 2021?,$109.0
What was the average household expenditure on Footwear (children under 14 years of age) for Other households with related or unrelated persons in 2021?,$41.0
What was the average household expenditure on Athletic footwear for Other households with related or unrelated persons in 2021?,$140.0
What was the average household expenditure on Accessories for Other households with related or unrelated persons in 2021?,$97.0
What was the average household expenditure on Watches and jewellery for Other households with related or unrelated persons in 2021?,$149.0
"What was the average household expenditure on Clothing material, yarn, thread and other notions for Other households with related or unrelated persons in 2021?",$66.0
What was the average household expenditure on Clothing services for Other households with related or unrelated persons in 2021?,$157.0
"What was the average household expenditure on Laundromats, dry-cleaning and laundry services for Other households with related or unrelated persons in 2021?",$83.0
"What was the average household expenditure on Services for clothing, footwear and jewellery for Other households with related or unrelated persons in 2021?",$74.0
What was the average household expenditure on Transportation for Other households with related or unrelated persons in 2021?,$10787.0
What was the average household expenditure on Private transportation for Other households with related or unrelated persons in 2021?,$9945.0
"What was the average household expenditure on Private use automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$4781.0
"What was the average household expenditure on Purchase of automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$4395.0
What was the average household expenditure on Automobiles (purchase) for Other households with related or unrelated persons in 2021?,$1816.0
"What was the average household expenditure on Vans (including mini-vans, purchase) for Other households with related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Trucks (including sport utility vehicles, purchase) for Other households with related or unrelated persons in 2021?",$2551.0
"What was the average household expenditure on Accessories for automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$47.0
"What was the average household expenditure on Fees for leased automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$339.0
"What was the average household expenditure on Regular fees for leased automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$326.0
What was the average household expenditure on Regular fees for leased automobiles for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Regular fees for leased vans and trucks for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Other costs for leased automobiles, vans and trucks (include down payment and closing costs) for Other households with related or unrelated persons in 2021?",$nan
"What was the average household expenditure on Rented automobiles, vans and trucks for Other households with related or unrelated persons in 2021?",$36.0
"What was the average household expenditure on Automobile, van and truck operations for Other households with related or unrelated persons in 2021?",$5128.0
"What was the average household expenditure on Registration fees for automobiles, vans and trucks (including insurance if part of registration) for Other households with related or unrelated persons in 2021?",$572.0
What was the average household expenditure on Private and public vehicle insurance premiums for Other households with related or unrelated persons in 2021?,$1312.0
"What was the average household expenditure on Tires, batteries, and other parts and supplies for vehicles for Other households with related or unrelated persons in 2021?",$258.0
What was the average household expenditure on Maintenance and repairs of vehicles for Other households with related or unrelated persons in 2021?,$706.0
"What was the average household expenditure on Vehicle operation, security and communication services for Other households with related or unrelated persons in 2021?",$31.0
What was the average household expenditure on Gas and other fuels (all vehicles and tools) for Other households with related or unrelated persons in 2021?,$1985.0
What was the average household expenditure on Parking (excluding parking fees included in rent and traffic and parking tickets) for Other households with related or unrelated persons in 2021?,$132.0
"What was the average household expenditure on Drivers' licences and tests, and driving lessons for Other households with related or unrelated persons in 2021?",$132.0
What was the average household expenditure on Drivers' licences and tests for Other households with related or unrelated persons in 2021?,$70.0
What was the average household expenditure on Driving lessons for Other households with related or unrelated persons in 2021?,$62.0
What was the average household expenditure on Public transportation for Other households with related or unrelated persons in 2021?,$843.0
"What was the average household expenditure on City or commuter bus, subway, streetcar and commuter train for Other households with related or unrelated persons in 2021?",$254.0
What was the average household expenditure on Taxi (including tips) for Other households with related or unrelated persons in 2021?,$46.0
What was the average household expenditure on Peer-to-peer ride services for Other households with related or unrelated persons in 2021?,$135.0
What was the average household expenditure on Other local passenger transportation for Other households with related or unrelated persons in 2021?,$13.0
What was the average household expenditure on Airplane for Other households with related or unrelated persons in 2021?,$291.0
What was the average household expenditure on Inter-city bus for Other households with related or unrelated persons in 2021?,$nan
What was the average household expenditure on Other inter-city passenger transportation services for Other households with related or unrelated persons in 2021?,$10.0
What was the average household expenditure on Household moving and storage services for Other households with related or unrelated persons in 2021?,$89.0
What was the average household expenditure on Health care for Other households with related or unrelated persons in 2021?,$2903.0
What was the average household expenditure on Direct health care costs to household for Other households with related or unrelated persons in 2021?,$2331.0
"What was the average household expenditure on Prescribed medicines, pharmaceutical products and cannabis for medical use for Other households with related or unrelated persons in 2021?",$658.0
What was the average household expenditure on Prescribed medicines and pharmaceutical products for Other households with related or unrelated persons in 2021?,$639.0
What was the average household expenditure on Cannabis for medical use for Other households with related or unrelated persons in 2021?,$nan
"What was the average household expenditure on Non-prescribed medicines, pharmaceutical products, health care supplies and equipment for Other households with related or unrelated persons in 2021?",$645.0
What was the average household expenditure on Health care services for Other households with related or unrelated persons in 2021?,$316.0
What was the average household expenditure on Health care practitioners (excluding general practitioners and specialists) for Other households with related or unrelated persons in 2021?,$126.0
What was the average household expenditure on Health care by general practitioners and specialists for Other households with related or unrelated persons in 2021?,$36.0
"What was the average household expenditure on Weight control programs, smoking cessation programs and other medical services for Other households with related or unrelated persons in 2021?",$50.0
"What was the average household expenditure on Hospital care, nursing homes and other residential care facilities for Other households with related or unrelated persons in 2021?",$nan
What was the average household expenditure on Eye-care goods and services for Other households with related or unrelated persons in 2021?,$214.0
What was the average household expenditure on Prescription eye wear for Other households with related or unrelated persons in 2021?,$147.0
