question,answer
Is Malkin Bowl currently active?,"Yes, Malkin Bowl is currently active."
Where is Mascall Dance located?,"Mascall Dance is located at 211 Keefer St, Vancouver, BC, V6A 2T9."
In which local area is Mascall Dance located?,Mascall Dance is in the Downtown Eastside neighborhood.
What type of cultural space is Mascall Dance?,Mascall Dance is categorized as a Studio/Rehearsal.
What is the primary use of Mascall Dance?,The primary use of Mascall Dance is Rehearsal Studio.
Who owns Mascall Dance?,Mascall Dance is owned by Privately Owned.
How big is Mascall Dance in square feet?,Mascall Dance has approximately 2500 square feet of space.
Where can I find more information about Mascall Dance?,You can learn more at: www.mascalldance.ca?
Is Mascall Dance currently active?,"Yes, Mascall Dance is currently active."
Where is Mergatroid Building located?,"Mergatroid Building is located at 975 Vernon Drive, Vancouver, BC, V6A 3P2."
In which local area is Mergatroid Building located?,Mergatroid Building is in the Strathcona neighborhood.
What type of cultural space is Mergatroid Building?,Mergatroid Building is categorized as a Studio/Rehearsal.
What is the primary use of Mergatroid Building?,The primary use of Mergatroid Building is Artist Studio.
Who owns Mergatroid Building?,Mergatroid Building is owned by Privately Owned.
How big is Mergatroid Building in square feet?,Mergatroid Building has approximately 33500 square feet of space.
Where can I find more information about Mergatroid Building?,You can learn more at: http://www.mergatroid.ca/
Is Mergatroid Building currently active?,"Yes, Mergatroid Building is currently active."
Where is Metro Theatre Workshop and Rehearsal Hall located?,"Metro Theatre Workshop and Rehearsal Hall is located at 1370 Sw Marine Dr, Vancouver, BC, V6P 5Z9."
In which local area is Metro Theatre Workshop and Rehearsal Hall located?,Metro Theatre Workshop and Rehearsal Hall is in the Marpole neighborhood.
What type of cultural space is Metro Theatre Workshop and Rehearsal Hall?,Metro Theatre Workshop and Rehearsal Hall is categorized as a Studio/Rehearsal.
What is the primary use of Metro Theatre Workshop and Rehearsal Hall?,The primary use of Metro Theatre Workshop and Rehearsal Hall is Rehearsal Studio.
Who owns Metro Theatre Workshop and Rehearsal Hall?,Metro Theatre Workshop and Rehearsal Hall is owned by Non-Profit.
Where can I find more information about Metro Theatre Workshop and Rehearsal Hall?,You can learn more at: https://metrotheatre.com/
Is Metro Theatre Workshop and Rehearsal Hall currently active?,"Yes, Metro Theatre Workshop and Rehearsal Hall is currently active."
Where is Michael's located?,"Michael's is located at 665 W Broadway, Vancouver, BC, V5Z 1G7."
In which local area is Michael's located?,Michael's is in the Fairview neighborhood.
What type of cultural space is Michael's?,Michael's is categorized as a Other.
What is the primary use of Michael's?,The primary use of Michael's is Retail.
Who owns Michael's?,Michael's is owned by Privately Owned.
Where can I find more information about Michael's?,You can learn more at: http://locationsca.michaels.com/bc/vancouver/4906/
Is Michael's currently active?,"Yes, Michael's is currently active."
Where is Moberly Park Field House located?,"Moberly Park Field House is located at 7646 Prince Albert St, Vancouver, BC, V5X 3Z4."
In which local area is Moberly Park Field House located?,Moberly Park Field House is in the Sunset neighborhood.
What type of cultural space is Moberly Park Field House?,Moberly Park Field House is categorized as a Studio/Rehearsal.
What is the primary use of Moberly Park Field House?,The primary use of Moberly Park Field House is Artist Studio.
Who owns Moberly Park Field House?,Moberly Park Field House is owned by Vancouver Park Board/COV.
Where can I find more information about Moberly Park Field House?,You can learn more at: http://vancouver.ca/parks-recreation-culture/moberly-park-fieldhouse.aspx
Is Moberly Park Field House currently active?,"Yes, Moberly Park Field House is currently active."
Where is Mount Pleasant Community Centre located?,"Mount Pleasant Community Centre is located at 1 Kingsway, Vancouver, BC, V5T 3H7."
In which local area is Mount Pleasant Community Centre located?,Mount Pleasant Community Centre is in the Mount Pleasant neighborhood.
What type of cultural space is Mount Pleasant Community Centre?,Mount Pleasant Community Centre is categorized as a Community Space.
What is the primary use of Mount Pleasant Community Centre?,The primary use of Mount Pleasant Community Centre is Community Centre/Hall.
Who owns Mount Pleasant Community Centre?,Mount Pleasant Community Centre is owned by Vancouver Park Board/COV.
Where can I find more information about Mount Pleasant Community Centre?,You can learn more at: http://www.mountpleasantcc.ca/
Is Mount Pleasant Community Centre currently active?,"Yes, Mount Pleasant Community Centre is currently active."
Where is Octopus Studios located?,"Octopus Studios is located at 393 Powell St, Vancouver, BC, V6A 1G5."
In which local area is Octopus Studios located?,Octopus Studios is in the Strathcona neighborhood.
What type of cultural space is Octopus Studios?,Octopus Studios is categorized as a Studio/Rehearsal.
What is the primary use of Octopus Studios?,The primary use of Octopus Studios is Artist Studio.
Who owns Octopus Studios?,Octopus Studios is owned by Privately Owned.
How big is Octopus Studios in square feet?,Octopus Studios has approximately 3000 square feet of space.
Where can I find more information about Octopus Studios?,You can learn more at: http://octopusstudios.blogspot.ca/
Is Octopus Studios currently active?,"Yes, Octopus Studios is currently active."
Where is Old Foundry Building located?,"Old Foundry Building is located at 1760 Vernon Drive, Vancouver, BC, V6A 3T8."
In which local area is Old Foundry Building located?,Old Foundry Building is in the Grandview-Woodland neighborhood.
What type of cultural space is Old Foundry Building?,Old Foundry Building is categorized as a Studio/Rehearsal.
What is the primary use of Old Foundry Building?,The primary use of Old Foundry Building is Artist Studio.
Who owns Old Foundry Building?,Old Foundry Building is owned by Privately Owned.
How big is Old Foundry Building in square feet?,Old Foundry Building has approximately 1800 square feet of space.
Where can I find more information about Old Foundry Building?,You can learn more at: www.studiostone.ca; https://www.eastsideculturecrawl.com/
Is Old Foundry Building currently active?,"Yes, Old Foundry Building is currently active."
Where is Oppenheimer Park located?,"Oppenheimer Park is located at 400 Powell St, Vancouver, BC, V6A 1G6."
In which local area is Oppenheimer Park located?,Oppenheimer Park is in the Strathcona neighborhood.
What type of cultural space is Oppenheimer Park?,Oppenheimer Park is categorized as a Community Space.
What is the primary use of Oppenheimer Park?,The primary use of Oppenheimer Park is Plaza/Park/Band Shell.
Who owns Oppenheimer Park?,Oppenheimer Park is owned by Vancouver Park Board/COV.
Is Oppenheimer Park currently active?,"Yes, Oppenheimer Park is currently active."
Where is Orpheum Theatre located?,"Orpheum Theatre is located at 601 Smithe St, Vancouver, BC, V6B 5G1."
In which local area is Orpheum Theatre located?,Orpheum Theatre is in the Downtown neighborhood.
What type of cultural space is Orpheum Theatre?,Orpheum Theatre is categorized as a Theatre/Performance.
What is the primary use of Orpheum Theatre?,The primary use of Orpheum Theatre is Theatre.
Who owns Orpheum Theatre?,Orpheum Theatre is owned by City of Vancouver.
How many seats are available at Orpheum Theatre?,Orpheum Theatre has 2688 seats.
Where can I find more information about Orpheum Theatre?,You can learn more at: https://vancouver.caparks-recreation-culture/the-orpheum.aspx
Is Orpheum Theatre currently active?,"Yes, Orpheum Theatre is currently active."
Where is Pacific Theatre located?,"Pacific Theatre is located at 1440 W 12th Av, Vancouver, BC, V6H 1M8."
In which local area is Pacific Theatre located?,Pacific Theatre is in the Fairview neighborhood.
What type of cultural space is Pacific Theatre?,Pacific Theatre is categorized as a Theatre/Performance.
What is the primary use of Pacific Theatre?,The primary use of Pacific Theatre is Theatre.
Who owns Pacific Theatre?,Pacific Theatre is owned by Privately Owned.
How big is Pacific Theatre in square feet?,Pacific Theatre has approximately 1673 square feet of space.
How many seats are available at Pacific Theatre?,Pacific Theatre has 128 seats.
Where can I find more information about Pacific Theatre?,You can learn more at: www.pacifictheatre.org?
Is Pacific Theatre currently active?,"Yes, Pacific Theatre is currently active."
Where is Paneficio Studios located?,"Paneficio Studios is located at 800 Keefer St, Vancouver, BC, V6A 1Y7."
In which local area is Paneficio Studios located?,Paneficio Studios is in the Strathcona neighborhood.
What type of cultural space is Paneficio Studios?,Paneficio Studios is categorized as a Studio/Rehearsal.
What is the primary use of Paneficio Studios?,The primary use of Paneficio Studios is Artist Studio.
Who owns Paneficio Studios?,Paneficio Studios is owned by Privately Owned.
Is Paneficio Studios currently active?,"Yes, Paneficio Studios is currently active."
Where is Peretz Centre for Secular Jewish Culture located?,"Peretz Centre for Secular Jewish Culture is located at 6184 Ash St, Vancouver, BC, V5Z 3G9."
In which local area is Peretz Centre for Secular Jewish Culture located?,Peretz Centre for Secular Jewish Culture is in the Oakridge neighborhood.
What type of cultural space is Peretz Centre for Secular Jewish Culture?,Peretz Centre for Secular Jewish Culture is categorized as a Community Space.
What is the primary use of Peretz Centre for Secular Jewish Culture?,The primary use of Peretz Centre for Secular Jewish Culture is Community Centre/Hall.
Who owns Peretz Centre for Secular Jewish Culture?,Peretz Centre for Secular Jewish Culture is owned by Non-Profit.
How big is Peretz Centre for Secular Jewish Culture in square feet?,Peretz Centre for Secular Jewish Culture has approximately 8000 square feet of space.
Where can I find more information about Peretz Centre for Secular Jewish Culture?,You can learn more at: http://www.peretz-centre.org/index.html
Is Peretz Centre for Secular Jewish Culture currently active?,"Yes, Peretz Centre for Secular Jewish Culture is currently active."
Where is Petley Jones Gallery located?,"Petley Jones Gallery is located at 2245 Granville St, Vancouver, BC, V6H 3G1."
In which local area is Petley Jones Gallery located?,Petley Jones Gallery is in the Downtown neighborhood.
What type of cultural space is Petley Jones Gallery?,Petley Jones Gallery is categorized as a Museum/Gallery.
What is the primary use of Petley Jones Gallery?,The primary use of Petley Jones Gallery is Museum/Gallery.
Who owns Petley Jones Gallery?,Petley Jones Gallery is owned by Privately Owned.
Where can I find more information about Petley Jones Gallery?,You can learn more at: www.petleyjones.com?
Is Petley Jones Gallery currently active?,"Yes, Petley Jones Gallery is currently active."
Where is Plaza of Nations located?,"Plaza of Nations is located at 750 Pacific Blvd, Vancouver, BC, V6B 5E7."
In which local area is Plaza of Nations located?,Plaza of Nations is in the Downtown neighborhood.
What type of cultural space is Plaza of Nations?,Plaza of Nations is categorized as a Community Space.
What is the primary use of Plaza of Nations?,The primary use of Plaza of Nations is Plaza/Park/Band Shell.
Who owns Plaza of Nations?,Plaza of Nations is owned by Privately Owned.
How big is Plaza of Nations in square feet?,Plaza of Nations has approximately 140000 square feet of space.
Where can I find more information about Plaza of Nations?,You can learn more at: www.plazaofnations.com?
Is Plaza of Nations currently active?,"Yes, Plaza of Nations is currently active."
Where is PNE Forum located?,"PNE Forum is located at 2901 E Hastings St, Vancouver, BC, V5K 5J1."
In which local area is PNE Forum located?,PNE Forum is in the Hastings-Sunrise neighborhood.
What type of cultural space is PNE Forum?,PNE Forum is categorized as a Community Space.
What is the primary use of PNE Forum?,The primary use of PNE Forum is Arena/Stadium.
Who owns PNE Forum?,PNE Forum is owned by City of Vancouver.
How big is PNE Forum in square feet?,PNE Forum has approximately 44579 square feet of space.
How many seats are available at PNE Forum?,PNE Forum has 1250 seats.
Where can I find more information about PNE Forum?,You can learn more at: www.pne.ca
Is PNE Forum currently active?,"Yes, PNE Forum is currently active."
Where is PNE Garden Auditorium located?,"PNE Garden Auditorium is located at 2901 E Hastings St, Vancouver, BC, V5K 5J1."
In which local area is PNE Garden Auditorium located?,PNE Garden Auditorium is in the Hastings-Sunrise neighborhood.
What type of cultural space is PNE Garden Auditorium?,PNE Garden Auditorium is categorized as a Educational.
What is the primary use of PNE Garden Auditorium?,The primary use of PNE Garden Auditorium is Educational Institution.
Who owns PNE Garden Auditorium?,PNE Garden Auditorium is owned by City of Vancouver.
How big is PNE Garden Auditorium in square feet?,PNE Garden Auditorium has approximately 9000 square feet of space.
How many seats are available at PNE Garden Auditorium?,PNE Garden Auditorium has 600 seats.
Where can I find more information about PNE Garden Auditorium?,You can learn more at: www.circuswest.com
Is PNE Garden Auditorium currently active?,"Yes, PNE Garden Auditorium is currently active."
Where is Princeton Pub located?,"Princeton Pub is located at 1901 Powell St, Vancouver, BC, V5L 1J2."
In which local area is Princeton Pub located?,Princeton Pub is in the Grandview-Woodland neighborhood.
What type of cultural space is Princeton Pub?,Princeton Pub is categorized as a Cafe/Restaurant/Bar.
What is the primary use of Princeton Pub?,The primary use of Princeton Pub is Bar/Lounge/Cabaret.
Who owns Princeton Pub?,Princeton Pub is owned by Privately Owned.
Where can I find more information about Princeton Pub?,You can learn more at: www.princetonpub.com?
Is Princeton Pub currently active?,"Yes, Princeton Pub is currently active."
Where is Queen Elizabeth Park - Artist Residence located?,"Queen Elizabeth Park - Artist Residence is located at 4600 Cambie St, Vancouver, BC, V5Y 2M5."
In which local area is Queen Elizabeth Park - Artist Residence located?,Queen Elizabeth Park - Artist Residence is in the Riley Park neighborhood.
What type of cultural space is Queen Elizabeth Park - Artist Residence?,Queen Elizabeth Park - Artist Residence is categorized as a Studio/Rehearsal.
What is the primary use of Queen Elizabeth Park - Artist Residence?,The primary use of Queen Elizabeth Park - Artist Residence is Artist Studio.
Who owns Queen Elizabeth Park - Artist Residence?,Queen Elizabeth Park - Artist Residence is owned by Vancouver Park Board/COV.
Where can I find more information about Queen Elizabeth Park - Artist Residence?,You can learn more at: http://vancouver.ca/parks-recreation-culture/queen-elizabeth-park.aspx
Is Queen Elizabeth Park - Artist Residence currently active?,"Yes, Queen Elizabeth Park - Artist Residence is currently active."
Where is Red Gate Arts Society located?,"Red Gate Arts Society is located at 1965 Main St, Vancouver, BC, V5T 3C1."
In which local area is Red Gate Arts Society located?,Red Gate Arts Society is in the Mount Pleasant neighborhood.
What type of cultural space is Red Gate Arts Society?,Red Gate Arts Society is categorized as a Studio/Rehearsal.
What is the primary use of Red Gate Arts Society?,The primary use of Red Gate Arts Society is Artist Studio.
Who owns Red Gate Arts Society?,Red Gate Arts Society is owned by Privately Owned.
Where can I find more information about Red Gate Arts Society?,You can learn more at: http://redgate.at.org/
Is Red Gate Arts Society currently active?,"Yes, Red Gate Arts Society is currently active."
Where is Remington Gallery and Studio located?,"Remington Gallery and Studio is located at 108 E Hastings St, Vancouver, BC, V6A 4J1."
In which local area is Remington Gallery and Studio located?,Remington Gallery and Studio is in the Downtown neighborhood.
What type of cultural space is Remington Gallery and Studio?,Remington Gallery and Studio is categorized as a Museum/Gallery.
What is the primary use of Remington Gallery and Studio?,The primary use of Remington Gallery and Studio is Museum/Gallery.
Who owns Remington Gallery and Studio?,Remington Gallery and Studio is owned by Privately Owned.
Where can I find more information about Remington Gallery and Studio?,You can learn more at: https://www.facebook.com/Remington.Gallery.and.Studio
Is Remington Gallery and Studio currently active?,"Yes, Remington Gallery and Studio is currently active."
Where is Renfrew Park Community Centre located?,"Renfrew Park Community Centre is located at 2929 E 22nd Av, Vancouver, BC, V5M 2Y3."
In which local area is Renfrew Park Community Centre located?,Renfrew Park Community Centre is in the Renfrew-Collingwood neighborhood.
What type of cultural space is Renfrew Park Community Centre?,Renfrew Park Community Centre is categorized as a Community Space.
What is the primary use of Renfrew Park Community Centre?,The primary use of Renfrew Park Community Centre is Community Centre/Hall.
Who owns Renfrew Park Community Centre?,Renfrew Park Community Centre is owned by Vancouver Park Board/COV.
Where can I find more information about Renfrew Park Community Centre?,You can learn more at: http://www.renfrewcc.com/
Is Renfrew Park Community Centre currently active?,"Yes, Renfrew Park Community Centre is currently active."
Where is Rickshaw Theatre located?,"Rickshaw Theatre is located at 254 E Hastings St, Vancouver, BC, V6A 1P1."
In which local area is Rickshaw Theatre located?,Rickshaw Theatre is in the Strathcona neighborhood.
What type of cultural space is Rickshaw Theatre?,Rickshaw Theatre is categorized as a Theatre/Performance.
What is the primary use of Rickshaw Theatre?,The primary use of Rickshaw Theatre is Theatre.
Who owns Rickshaw Theatre?,Rickshaw Theatre is owned by Privately Owned.
How big is Rickshaw Theatre in square feet?,Rickshaw Theatre has approximately 10000 square feet of space.
Where can I find more information about Rickshaw Theatre?,You can learn more at: www.liveatrickshaw.com
Is Rickshaw Theatre currently active?,"Yes, Rickshaw Theatre is currently active."
Where is Rogers Arena located?,"Rogers Arena is located at 800 Griffiths Way, Vancouver, BC, V6B 6G1."
In which local area is Rogers Arena located?,Rogers Arena is in the Downtown neighborhood.
What type of cultural space is Rogers Arena?,Rogers Arena is categorized as a Community Space.
What is the primary use of Rogers Arena?,The primary use of Rogers Arena is Arena/Stadium.
Who owns Rogers Arena?,Rogers Arena is owned by Privately Owned.
How big is Rogers Arena in square feet?,Rogers Arena has approximately 17000 square feet of space.
How many seats are available at Rogers Arena?,Rogers Arena has 20000 seats.
Where can I find more information about Rogers Arena?,You can learn more at: http://rogersarena.com/
Is Rogers Arena currently active?,"Yes, Rogers Arena is currently active."
Where is Roundhouse Community Centre located?,"Roundhouse Community Centre is located at 181 Roundhouse Mews, Vancouver, BC, V6Z 2W3."
In which local area is Roundhouse Community Centre located?,Roundhouse Community Centre is in the Downtown neighborhood.
What type of cultural space is Roundhouse Community Centre?,Roundhouse Community Centre is categorized as a Community Space.
What is the primary use of Roundhouse Community Centre?,The primary use of Roundhouse Community Centre is Community Centre/Hall.
Who owns Roundhouse Community Centre?,Roundhouse Community Centre is owned by City of Vancouver.
How big is Roundhouse Community Centre in square feet?,Roundhouse Community Centre has approximately 20000 square feet of space.
Where can I find more information about Roundhouse Community Centre?,You can learn more at: www.roundhouse.ca?
Is Roundhouse Community Centre currently active?,"Yes, Roundhouse Community Centre is currently active."
Where is Roundhouse Community Centre/ Theatre located?,"Roundhouse Community Centre/ Theatre is located at 181 Roundhouse Mews, Vancouver, BC, V6Z 2W3."
In which local area is Roundhouse Community Centre/ Theatre located?,Roundhouse Community Centre/ Theatre is in the Downtown neighborhood.
What type of cultural space is Roundhouse Community Centre/ Theatre?,Roundhouse Community Centre/ Theatre is categorized as a Theatre/Performance.
What is the primary use of Roundhouse Community Centre/ Theatre?,The primary use of Roundhouse Community Centre/ Theatre is Theatre.
Who owns Roundhouse Community Centre/ Theatre?,Roundhouse Community Centre/ Theatre is owned by City of Vancouver.
How big is Roundhouse Community Centre/ Theatre in square feet?,Roundhouse Community Centre/ Theatre has approximately 20000 square feet of space.
Where can I find more information about Roundhouse Community Centre/ Theatre?,You can learn more at: www.roundhouse.ca?
Is Roundhouse Community Centre/ Theatre currently active?,"Yes, Roundhouse Community Centre/ Theatre is currently active."
Where is Roy Barnett Recital Hall located?,"Roy Barnett Recital Hall is located at 6361 Memorial Rd, Vancouver, BC, V6T 1Z2."
In which local area is Roy Barnett Recital Hall located?,Roy Barnett Recital Hall is in the UBC neighborhood.
What type of cultural space is Roy Barnett Recital Hall?,Roy Barnett Recital Hall is categorized as a Theatre/Performance.
What is the primary use of Roy Barnett Recital Hall?,The primary use of Roy Barnett Recital Hall is Performance Space.
Who owns Roy Barnett Recital Hall?,Roy Barnett Recital Hall is owned by Other.
How many seats are available at Roy Barnett Recital Hall?,Roy Barnett Recital Hall has 255 seats.
Where can I find more information about Roy Barnett Recital Hall?,You can learn more at: http://www.music.ubc.ca/about-us/facilities/roy-barnett-recital-hall.html
Is Roy Barnett Recital Hall currently active?,"Yes, Roy Barnett Recital Hall is currently active."
Where is Russian Hall located?,"Russian Hall is located at 600 Campbell Av, Vancouver, BC, V6A 3K1."
In which local area is Russian Hall located?,Russian Hall is in the Strathcona neighborhood.
What type of cultural space is Russian Hall?,Russian Hall is categorized as a Community Space.
What is the primary use of Russian Hall?,The primary use of Russian Hall is Community Centre/Hall.
Who owns Russian Hall?,Russian Hall is owned by Non-Profit.
How big is Russian Hall in square feet?,Russian Hall has approximately 6300 square feet of space.
Where can I find more information about Russian Hall?,You can learn more at: Russian Hall - Home
Is Russian Hall currently active?,"Yes, Russian Hall is currently active."
Where is Sam's Original Art located?,"Sam's Original Art is located at 1736 W 2nd Av, Vancouver, BC, V6J 1H6."
In which local area is Sam's Original Art located?,Sam's Original Art is in the Kitsilano neighborhood.
What type of cultural space is Sam's Original Art?,Sam's Original Art is categorized as a Museum/Gallery.
What is the primary use of Sam's Original Art?,The primary use of Sam's Original Art is Museum/Gallery.
Who owns Sam's Original Art?,Sam's Original Art is owned by Privately Owned.
Where can I find more information about Sam's Original Art?,You can learn more at: https://samsoriginalart.com/
Is Sam's Original Art currently active?,"Yes, Sam's Original Art is currently active."
Where is Sarah McLachlan School of Music located?,"Sarah McLachlan School of Music is located at 138 E 7th Av, Vancouver, BC, V5T 1M6."
In which local area is Sarah McLachlan School of Music located?,Sarah McLachlan School of Music is in the Mount Pleasant neighborhood.
What type of cultural space is Sarah McLachlan School of Music?,Sarah McLachlan School of Music is categorized as a Educational.
What is the primary use of Sarah McLachlan School of Music?,The primary use of Sarah McLachlan School of Music is Educational Institution.
Who owns Sarah McLachlan School of Music?,Sarah McLachlan School of Music is owned by Privately Owned.
How big is Sarah McLachlan School of Music in square feet?,Sarah McLachlan School of Music has approximately 16000 square feet of space.
Where can I find more information about Sarah McLachlan School of Music?,You can learn more at: www.sarahschoolofmusic.com?
Is Sarah McLachlan School of Music currently active?,"Yes, Sarah McLachlan School of Music is currently active."
Where is Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio located?,"Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is located at 677 Davie St, Vancouver, BC, V6B 2G6."
In which local area is Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio located?,Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is in the Downtown neighborhood.
What type of cultural space is Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio?,Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is categorized as a Studio/Rehearsal.
What is the primary use of Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio?,The primary use of Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is Rehearsal Studio.
Who owns Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio?,Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is owned by Non-Profit.
How big is Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio in square feet?,Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio has approximately 28166 square feet of space.
Where can I find more information about Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio?,You can learn more at: www.thedancecentre.ca?
Is Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio currently active?,"Yes, Scotiabank Dance Centre - Earl Kraul & Grant Strate Studio is currently active."
Where is Skwachàys Lodge Gallery located?,"Skwachàys Lodge Gallery is located at 31 W Pender St, Vancouver, BC, V6B 1R3."
In which local area is Skwachàys Lodge Gallery located?,Skwachàys Lodge Gallery is in the Downtown neighborhood.
What type of cultural space is Skwachàys Lodge Gallery?,Skwachàys Lodge Gallery is categorized as a Museum/Gallery.
What is the primary use of Skwachàys Lodge Gallery?,The primary use of Skwachàys Lodge Gallery is Museum/Gallery.
Who owns Skwachàys Lodge Gallery?,Skwachàys Lodge Gallery is owned by Non-Profit.
Where can I find more information about Skwachàys Lodge Gallery?,You can learn more at: http://skwachays.com/
Is Skwachàys Lodge Gallery currently active?,"Yes, Skwachàys Lodge Gallery is currently active."
Where is St Mary's Ukrainian Catholic Centre located?,"St Mary's Ukrainian Catholic Centre is located at 3150 Ash St, Vancouver, BC, V5Z 3C9."
In which local area is St Mary's Ukrainian Catholic Centre located?,St Mary's Ukrainian Catholic Centre is in the Fairview neighborhood.
What type of cultural space is St Mary's Ukrainian Catholic Centre?,St Mary's Ukrainian Catholic Centre is categorized as a Community Space.
What is the primary use of St Mary's Ukrainian Catholic Centre?,The primary use of St Mary's Ukrainian Catholic Centre is Community Centre/Hall.
Who owns St Mary's Ukrainian Catholic Centre?,St Mary's Ukrainian Catholic Centre is owned by Non-Profit.
Where can I find more information about St Mary's Ukrainian Catholic Centre?,You can learn more at: www.stmarysbc.com
Is St Mary's Ukrainian Catholic Centre currently active?,"Yes, St Mary's Ukrainian Catholic Centre is currently active."
Where is St Michael's Hall located?,"St Michael's Hall is located at 2474 Prince Edward St, Vancouver, BC, V5T 1W8."
In which local area is St Michael's Hall located?,St Michael's Hall is in the Mount Pleasant neighborhood.
What type of cultural space is St Michael's Hall?,St Michael's Hall is categorized as a Community Space.
What is the primary use of St Michael's Hall?,The primary use of St Michael's Hall is Community Centre/Hall.
Who owns St Michael's Hall?,St Michael's Hall is owned by Non-Profit.
Is St Michael's Hall currently active?,"Yes, St Michael's Hall is currently active."
Where is St. Andrews-Wesley United Church located?,"St. Andrews-Wesley United Church is located at 1012 Nelson St, Vancouver, BC, V6E 1H8."
In which local area is St. Andrews-Wesley United Church located?,St. Andrews-Wesley United Church is in the West End neighborhood.
What type of cultural space is St. Andrews-Wesley United Church?,St. Andrews-Wesley United Church is categorized as a Community Space.
What is the primary use of St. Andrews-Wesley United Church?,The primary use of St. Andrews-Wesley United Church is Place of Worship.
Who owns St. Andrews-Wesley United Church?,St. Andrews-Wesley United Church is owned by Other.
How many seats are available at St. Andrews-Wesley United Church?,St. Andrews-Wesley United Church has 1200 seats.
Where can I find more information about St. Andrews-Wesley United Church?,You can learn more at: www.standrewswesleychurch.bc.ca?
Is St. Andrews-Wesley United Church currently active?,"Yes, St. Andrews-Wesley United Church is currently active."
Where is Stanley Park Nature House located?,"Stanley Park Nature House is located at 712 Lost Lagoon Path, Vancouver, BC, V6G 2S1."
In which local area is Stanley Park Nature House located?,Stanley Park Nature House is in the Stanley Park neighborhood.
What type of cultural space is Stanley Park Nature House?,Stanley Park Nature House is categorized as a Museum/Gallery.
What is the primary use of Stanley Park Nature House?,The primary use of Stanley Park Nature House is Museum/Gallery.
Who owns Stanley Park Nature House?,Stanley Park Nature House is owned by Vancouver Park Board/COV.
How big is Stanley Park Nature House in square feet?,Stanley Park Nature House has approximately 500 square feet of space.
Where can I find more information about Stanley Park Nature House?,You can learn more at: http://stanleyparkecology.ca/education/nature-house/
Is Stanley Park Nature House currently active?,"Yes, Stanley Park Nature House is currently active."
Where is šx????n?q Xwtl’e7én? Square located?,"šx????n?q Xwtl’e7én? Square is located at 850 W Georgia St, Vancouver, BC, V6Z 2H7."
In which local area is šx????n?q Xwtl’e7én? Square located?,šx????n?q Xwtl’e7én? Square is in the Downtown neighborhood.
What type of cultural space is šx????n?q Xwtl’e7én? Square?,šx????n?q Xwtl’e7én? Square is categorized as a Community Space.
What is the primary use of šx????n?q Xwtl’e7én? Square?,The primary use of šx????n?q Xwtl’e7én? Square is Plaza/Park/Band Shell.
Who owns šx????n?q Xwtl’e7én? Square?,šx????n?q Xwtl’e7én? Square is owned by City of Vancouver.
Is šx????n?q Xwtl’e7én? Square currently active?,"Yes, šx????n?q Xwtl’e7én? Square is currently active."
Where is šx?q?el?w?n ct - Britannia Carving Pavillion located?,"šx?q?el?w?n ct - Britannia Carving Pavillion is located at 1001 Cotton Dr, Vancouver, BC, V5L 3T4."
In which local area is šx?q?el?w?n ct - Britannia Carving Pavillion located?,šx?q?el?w?n ct - Britannia Carving Pavillion is in the Grandview-Woodland neighborhood.
What type of cultural space is šx?q?el?w?n ct - Britannia Carving Pavillion?,šx?q?el?w?n ct - Britannia Carving Pavillion is categorized as a Studio/Rehearsal.
What is the primary use of šx?q?el?w?n ct - Britannia Carving Pavillion?,The primary use of šx?q?el?w?n ct - Britannia Carving Pavillion is Artist Studio.
Who owns šx?q?el?w?n ct - Britannia Carving Pavillion?,šx?q?el?w?n ct - Britannia Carving Pavillion is owned by Government.
How big is šx?q?el?w?n ct - Britannia Carving Pavillion in square feet?,šx?q?el?w?n ct - Britannia Carving Pavillion has approximately 1400 square feet of space.
Is šx?q?el?w?n ct - Britannia Carving Pavillion currently active?,"Yes, šx?q?el?w?n ct - Britannia Carving Pavillion is currently active."
Where is The Anderson Street Space located?,"The Anderson Street Space is located at 1405 Anderson St, Vancouver, BC, V6H 3R5."
In which local area is The Anderson Street Space located?,The Anderson Street Space is in the Fairview neighborhood.
What type of cultural space is The Anderson Street Space?,The Anderson Street Space is categorized as a Studio/Rehearsal.
What is the primary use of The Anderson Street Space?,The primary use of The Anderson Street Space is Rehearsal Studio.
Who owns The Anderson Street Space?,The Anderson Street Space is owned by Privately Owned.
How big is The Anderson Street Space in square feet?,The Anderson Street Space has approximately 400 square feet of space.
How many seats are available at The Anderson Street Space?,The Anderson Street Space has 30 seats.
Where can I find more information about The Anderson Street Space?,You can learn more at: www.bocadellupo.com/?
Is The Anderson Street Space currently active?,"Yes, The Anderson Street Space is currently active."
