question,answer
Where is Sparwood Park located?,Sparwood Park is located at 6998 Arlington Street.
In which neighbourhood is Sparwood Park located?,Sparwood Park is in the Killarney neighbourhood.
How big is Sparwood Park in hectares?,Sparwood Park is 3.6 hectares in size.
Does Sparwood Park have facilities?,"Yes, Sparwood Park has facilities."
Does Sparwood Park have washrooms?,"No, Sparwood Park has washrooms."
Are there any advisories for Sparwood Park?,"No, there are advisories for Sparwood Park."
Does Sparwood Park have any special features?,"No, Sparwood Park has special features."
Where can I find more information about Killarney?,You can learn more about Killarney at: https://vancouver.ca/news-calendar/killarney.aspx
Where is Sparwood Park located on the map?,Sparwood Park is located at latitude 49.220024 and longitude -123.028777.
Where is Delamont Park located?,Delamont Park is located at 2091 W 7th Avenue.
In which neighbourhood is Delamont Park located?,Delamont Park is in the Kitsilano neighbourhood.
How big is Delamont Park in hectares?,Delamont Park is 0.22 hectares in size.
Does Delamont Park have facilities?,"Yes, Delamont Park has facilities."
Does Delamont Park have washrooms?,"No, Delamont Park has washrooms."
Are there any advisories for Delamont Park?,"No, there are advisories for Delamont Park."
Does Delamont Park have any special features?,"No, Delamont Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Delamont Park located on the map?,Delamont Park is located at latitude 49.265808 and longitude -123.152426.
Where is Jean Beaty Park located?,Jean Beaty Park is located at 3393 Point Grey Road.
In which neighbourhood is Jean Beaty Park located?,Jean Beaty Park is in the West Point Grey neighbourhood.
How big is Jean Beaty Park in hectares?,Jean Beaty Park is 0.04 hectares in size.
Does Jean Beaty Park have facilities?,"No, Jean Beaty Park has facilities."
Does Jean Beaty Park have washrooms?,"No, Jean Beaty Park has washrooms."
Are there any advisories for Jean Beaty Park?,"No, there are advisories for Jean Beaty Park."
Does Jean Beaty Park have any special features?,"No, Jean Beaty Park has special features."
Where can I find more information about West Point Grey?,You can learn more about West Point Grey at: https://vancouver.ca/news-calendar/point-grey.aspx
Where is Jean Beaty Park located on the map?,Jean Beaty Park is located at latitude 49.271913 and longitude -123.179433.
Where is Seaforth Peace Park located?,Seaforth Peace Park is located at 1620 Chestnut Street.
In which neighbourhood is Seaforth Peace Park located?,Seaforth Peace Park is in the Kitsilano neighbourhood.
How big is Seaforth Peace Park in hectares?,Seaforth Peace Park is 0.74 hectares in size.
Does Seaforth Peace Park have facilities?,"No, Seaforth Peace Park has facilities."
Does Seaforth Peace Park have washrooms?,"No, Seaforth Peace Park has washrooms."
Are there any advisories for Seaforth Peace Park?,"No, there are advisories for Seaforth Peace Park."
Does Seaforth Peace Park have any special features?,"No, Seaforth Peace Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Seaforth Peace Park located on the map?,Seaforth Peace Park is located at latitude 49.271554 and longitude -123.145967.
Where is Tatlow Park located?,Tatlow Park is located at 2845 W 3rd Avenue.
In which neighbourhood is Tatlow Park located?,Tatlow Park is in the Kitsilano neighbourhood.
How big is Tatlow Park in hectares?,Tatlow Park is 1.4 hectares in size.
Does Tatlow Park have facilities?,"Yes, Tatlow Park has facilities."
Does Tatlow Park have washrooms?,"Yes, Tatlow Park has washrooms."
Are there any advisories for Tatlow Park?,"No, there are advisories for Tatlow Park."
Does Tatlow Park have any special features?,"No, Tatlow Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Tatlow Park located on the map?,Tatlow Park is located at latitude 49.270068 and longitude -123.169609.
Where is Eburne Park located?,Eburne Park is located at 950 W 71st Avenue.
In which neighbourhood is Eburne Park located?,Eburne Park is in the Marpole neighbourhood.
How big is Eburne Park in hectares?,Eburne Park is 0.9 hectares in size.
Does Eburne Park have facilities?,"Yes, Eburne Park has facilities."
Does Eburne Park have washrooms?,"No, Eburne Park has washrooms."
Are there any advisories for Eburne Park?,"No, there are advisories for Eburne Park."
Does Eburne Park have any special features?,"No, Eburne Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Eburne Park located on the map?,Eburne Park is located at latitude 49.206517 and longitude -123.129241.
Where is Marpole Park located?,Marpole Park is located at 1410 W 72nd Avenue.
In which neighbourhood is Marpole Park located?,Marpole Park is in the Marpole neighbourhood.
How big is Marpole Park in hectares?,Marpole Park is 0.27 hectares in size.
Does Marpole Park have facilities?,"Yes, Marpole Park has facilities."
Does Marpole Park have washrooms?,"No, Marpole Park has washrooms."
Are there any advisories for Marpole Park?,"No, there are advisories for Marpole Park."
Does Marpole Park have any special features?,"No, Marpole Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Marpole Park located on the map?,Marpole Park is located at latitude 49.205507 and longitude -123.138307.
Where is Riverview Park located?,Riverview Park is located at 1751 W 66th Avenue.
In which neighbourhood is Riverview Park located?,Riverview Park is in the Marpole neighbourhood.
How big is Riverview Park in hectares?,Riverview Park is 2.38 hectares in size.
Does Riverview Park have facilities?,"Yes, Riverview Park has facilities."
Does Riverview Park have washrooms?,"No, Riverview Park has washrooms."
Are there any advisories for Riverview Park?,"No, there are advisories for Riverview Park."
Does Riverview Park have any special features?,"No, Riverview Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Riverview Park located on the map?,Riverview Park is located at latitude 49.212238 and longitude -123.147342.
Where is William Mackie Park located?,William Mackie Park is located at 1592 W 71st Avenue.
In which neighbourhood is William Mackie Park located?,William Mackie Park is in the Marpole neighbourhood.
How big is William Mackie Park in hectares?,William Mackie Park is 0.37 hectares in size.
Does William Mackie Park have facilities?,"Yes, William Mackie Park has facilities."
Does William Mackie Park have washrooms?,"No, William Mackie Park has washrooms."
Are there any advisories for William Mackie Park?,"No, there are advisories for William Mackie Park."
Does William Mackie Park have any special features?,"No, William Mackie Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is William Mackie Park located on the map?,William Mackie Park is located at latitude 49.206787 and longitude -123.142733.
Where is China Creek North Park located?,China Creek North Park is located at 1001 E 7th Avenue.
In which neighbourhood is China Creek North Park located?,China Creek North Park is in the Mount Pleasant neighbourhood.
How big is China Creek North Park in hectares?,China Creek North Park is 3.16 hectares in size.
Does China Creek North Park have facilities?,"Yes, China Creek North Park has facilities."
Does China Creek North Park have washrooms?,"No, China Creek North Park has washrooms."
Are there any advisories for China Creek North Park?,"No, there are advisories for China Creek North Park."
Does China Creek North Park have any special features?,"No, China Creek North Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is China Creek North Park located on the map?,China Creek North Park is located at latitude 49.264901 and longitude -123.083355.
Where is China Creek South Park located?,China Creek South Park is located at 1255 E 10th Avenue.
In which neighbourhood is China Creek South Park located?,China Creek South Park is in the Mount Pleasant neighbourhood.
How big is China Creek South Park in hectares?,China Creek South Park is 1.47 hectares in size.
Does China Creek South Park have facilities?,"Yes, China Creek South Park has facilities."
Does China Creek South Park have washrooms?,"No, China Creek South Park has washrooms."
Are there any advisories for China Creek South Park?,"No, there are advisories for China Creek South Park."
Does China Creek South Park have any special features?,"No, China Creek South Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is China Creek South Park located on the map?,China Creek South Park is located at latitude 49.261581 and longitude -123.079352.
Where is Major Matthews Park located?,Major Matthews Park is located at 2627 Manitoba Street.
In which neighbourhood is Major Matthews Park located?,Major Matthews Park is in the Mount Pleasant neighbourhood.
How big is Major Matthews Park in hectares?,Major Matthews Park is 0.06 hectares in size.
Does Major Matthews Park have facilities?,"Yes, Major Matthews Park has facilities."
Does Major Matthews Park have washrooms?,"No, Major Matthews Park has washrooms."
Are there any advisories for Major Matthews Park?,"No, there are advisories for Major Matthews Park."
Does Major Matthews Park have any special features?,"No, Major Matthews Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Major Matthews Park located on the map?,Major Matthews Park is located at latitude 49.26158 and longitude -123.107238.
Where is Mount Pleasant Park located?,Mount Pleasant Park is located at 3161 Ontario Street.
In which neighbourhood is Mount Pleasant Park located?,Mount Pleasant Park is in the Mount Pleasant neighbourhood.
How big is Mount Pleasant Park in hectares?,Mount Pleasant Park is 1.12 hectares in size.
Does Mount Pleasant Park have facilities?,"Yes, Mount Pleasant Park has facilities."
Does Mount Pleasant Park have washrooms?,"No, Mount Pleasant Park has washrooms."
Are there any advisories for Mount Pleasant Park?,"No, there are advisories for Mount Pleasant Park."
Does Mount Pleasant Park have any special features?,"No, Mount Pleasant Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Mount Pleasant Park located on the map?,Mount Pleasant Park is located at latitude 49.25696 and longitude -123.106743.
Where is Robson Park located?,Robson Park is located at 599 Kingsway.
In which neighbourhood is Robson Park located?,Robson Park is in the Mount Pleasant neighbourhood.
How big is Robson Park in hectares?,Robson Park is 1.56 hectares in size.
Does Robson Park have facilities?,"Yes, Robson Park has facilities."
Does Robson Park have washrooms?,"Yes, Robson Park has washrooms."
Are there any advisories for Robson Park?,"No, there are advisories for Robson Park."
Does Robson Park have any special features?,"No, Robson Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Robson Park located on the map?,Robson Park is located at latitude 49.258229 and longitude -123.091798.
Where is Tea Swamp Park located?,Tea Swamp Park is located at 266 E 15th Avenue.
In which neighbourhood is Tea Swamp Park located?,Tea Swamp Park is in the Mount Pleasant neighbourhood.
How big is Tea Swamp Park in hectares?,Tea Swamp Park is 0.09 hectares in size.
Does Tea Swamp Park have facilities?,"Yes, Tea Swamp Park has facilities."
Does Tea Swamp Park have washrooms?,"No, Tea Swamp Park has washrooms."
Are there any advisories for Tea Swamp Park?,"No, there are advisories for Tea Swamp Park."
Does Tea Swamp Park have any special features?,"No, Tea Swamp Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Tea Swamp Park located on the map?,Tea Swamp Park is located at latitude 49.257091 and longitude -123.098595.
Where is Cambie Park located?,Cambie Park is located at 500 W 54th Avenue.
In which neighbourhood is Cambie Park located?,Cambie Park is in the Oakridge neighbourhood.
How big is Cambie Park in hectares?,Cambie Park is 0.93 hectares in size.
Does Cambie Park have facilities?,"No, Cambie Park has facilities."
Does Cambie Park have washrooms?,"No, Cambie Park has washrooms."
Are there any advisories for Cambie Park?,"No, there are advisories for Cambie Park."
Does Cambie Park have any special features?,"No, Cambie Park has special features."
Where can I find more information about Oakridge?,You can learn more about Oakridge at: https://vancouver.ca/news-calendar/oakridge.aspx
Where is Cambie Park located on the map?,Cambie Park is located at latitude 49.221411 and longitude -123.117988.
Where is Columbia Park located?,Columbia Park is located at 5908 Alberta Street.
In which neighbourhood is Columbia Park located?,Columbia Park is in the Oakridge neighbourhood.
How big is Columbia Park in hectares?,Columbia Park is 2.78 hectares in size.
Does Columbia Park have facilities?,"Yes, Columbia Park has facilities."
Does Columbia Park have washrooms?,"Yes, Columbia Park has washrooms."
Are there any advisories for Columbia Park?,"No, there are advisories for Columbia Park."
Does Columbia Park have any special features?,"No, Columbia Park has special features."
Where can I find more information about Oakridge?,You can learn more about Oakridge at: https://vancouver.ca/news-calendar/oakridge.aspx
Where is Columbia Park located on the map?,Columbia Park is located at latitude 49.231521 and longitude -123.111978.
Where is Langara Golf Course located?,Langara Golf Course is located at 6706 Alberta Street.
In which neighbourhood is Langara Golf Course located?,Langara Golf Course is in the South Cambie neighbourhood.
How big is Langara Golf Course in hectares?,Langara Golf Course is 48.57 hectares in size.
Does Langara Golf Course have facilities?,"Yes, Langara Golf Course has facilities."
Does Langara Golf Course have washrooms?,"No, Langara Golf Course has washrooms."
Are there any advisories for Langara Golf Course?,"No, there are advisories for Langara Golf Course."
Does Langara Golf Course have any special features?,"No, Langara Golf Course has special features."
Where can I find more information about South Cambie?,You can learn more about South Cambie at: https://vancouver.ca/news-calendar/south-cambie.aspx
Where is Langara Golf Course located on the map?,Langara Golf Course is located at latitude 49.221371 and longitude -123.11211.
Where is Carleton Park located?,Carleton Park is located at 3450 Price Street.
In which neighbourhood is Carleton Park located?,Carleton Park is in the Renfrew-Collingwood neighbourhood.
How big is Carleton Park in hectares?,Carleton Park is 0.68 hectares in size.
Does Carleton Park have facilities?,"Yes, Carleton Park has facilities."
Does Carleton Park have washrooms?,"No, Carleton Park has washrooms."
Are there any advisories for Carleton Park?,"No, there are advisories for Carleton Park."
Does Carleton Park have any special features?,"No, Carleton Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Carleton Park located on the map?,Carleton Park is located at latitude 49.242002 and longitude -123.030451.
Where is Earles Park located?,Earles Park is located at 2801 E 41st Avenue.
In which neighbourhood is Earles Park located?,Earles Park is in the Renfrew-Collingwood neighbourhood.
How big is Earles Park in hectares?,Earles Park is 1.59 hectares in size.
Does Earles Park have facilities?,"Yes, Earles Park has facilities."
Does Earles Park have washrooms?,"No, Earles Park has washrooms."
Are there any advisories for Earles Park?,"No, there are advisories for Earles Park."
Does Earles Park have any special features?,"No, Earles Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Earles Park located on the map?,Earles Park is located at latitude 49.233476 and longitude -123.047702.
Where is Falaise Park located?,Falaise Park is located at 3434 Falaise Avenue.
In which neighbourhood is Falaise Park located?,Falaise Park is in the Renfrew-Collingwood neighbourhood.
How big is Falaise Park in hectares?,Falaise Park is 7.57 hectares in size.
Does Falaise Park have facilities?,"Yes, Falaise Park has facilities."
Does Falaise Park have washrooms?,"Yes, Falaise Park has washrooms."
Are there any advisories for Falaise Park?,"No, there are advisories for Falaise Park."
Does Falaise Park have any special features?,"No, Falaise Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Falaise Park located on the map?,Falaise Park is located at latitude 49.256485 and longitude -123.031631.
Where is Foster Park located?,Foster Park is located at 5501 Aberdeen Street.
In which neighbourhood is Foster Park located?,Foster Park is in the Renfrew-Collingwood neighbourhood.
How big is Foster Park in hectares?,Foster Park is 0.29 hectares in size.
Does Foster Park have facilities?,"Yes, Foster Park has facilities."
Does Foster Park have washrooms?,"No, Foster Park has washrooms."
Are there any advisories for Foster Park?,"No, there are advisories for Foster Park."
Does Foster Park have any special features?,"No, Foster Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Foster Park located on the map?,Foster Park is located at latitude 49.234046 and longitude -123.028741.
Where is Gaston Park located?,Gaston Park is located at 3470 Crowley Drive.
In which neighbourhood is Gaston Park located?,Gaston Park is in the Renfrew-Collingwood neighbourhood.
How big is Gaston Park in hectares?,Gaston Park is 1.5 hectares in size.
Does Gaston Park have facilities?,"Yes, Gaston Park has facilities."
Does Gaston Park have washrooms?,"No, Gaston Park has washrooms."
Are there any advisories for Gaston Park?,"No, there are advisories for Gaston Park."
Does Gaston Park have any special features?,"No, Gaston Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Gaston Park located on the map?,Gaston Park is located at latitude 49.236117 and longitude -123.031094.
Where is Slocan Park located?,Slocan Park is located at 2750 E 29th Avenue.
In which neighbourhood is Slocan Park located?,Slocan Park is in the Renfrew-Collingwood neighbourhood.
How big is Slocan Park in hectares?,Slocan Park is 4.14 hectares in size.
Does Slocan Park have facilities?,"Yes, Slocan Park has facilities."
Does Slocan Park have washrooms?,"Yes, Slocan Park has washrooms."
Are there any advisories for Slocan Park?,"No, there are advisories for Slocan Park."
Does Slocan Park have any special features?,"No, Slocan Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Slocan Park located on the map?,Slocan Park is located at latitude 49.243921 and longitude -123.047574.
Where is Hillcrest Park located?,Hillcrest Park is located at 4501 Clancy Loranger Way.
In which neighbourhood is Hillcrest Park located?,Hillcrest Park is in the Riley Park neighbourhood.
How big is Hillcrest Park in hectares?,Hillcrest Park is 7.51 hectares in size.
Does Hillcrest Park have facilities?,"Yes, Hillcrest Park has facilities."
Does Hillcrest Park have washrooms?,"No, Hillcrest Park has washrooms."
Are there any advisories for Hillcrest Park?,"No, there are advisories for Hillcrest Park."
Does Hillcrest Park have any special features?,"No, Hillcrest Park has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Hillcrest Park located on the map?,Hillcrest Park is located at latitude 49.244734 and longitude -123.108417.
Where is Prince Edward Park located?,Prince Edward Park is located at 3773 Prince Edward Street.
In which neighbourhood is Prince Edward Park located?,Prince Edward Park is in the Riley Park neighbourhood.
How big is Prince Edward Park in hectares?,Prince Edward Park is 1.21 hectares in size.
Does Prince Edward Park have facilities?,"Yes, Prince Edward Park has facilities."
Does Prince Edward Park have washrooms?,"Yes, Prince Edward Park has washrooms."
Are there any advisories for Prince Edward Park?,"No, there are advisories for Prince Edward Park."
Does Prince Edward Park have any special features?,"No, Prince Edward Park has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Prince Edward Park located on the map?,Prince Edward Park is located at latitude 49.2512273 and longitude -123.0971535.
Where is Queen Elizabeth Park located?,Queen Elizabeth Park is located at 4600 Cambie Street.
In which neighbourhood is Queen Elizabeth Park located?,Queen Elizabeth Park is in the Riley Park neighbourhood.
How big is Queen Elizabeth Park in hectares?,Queen Elizabeth Park is 52.98 hectares in size.
Does Queen Elizabeth Park have facilities?,"Yes, Queen Elizabeth Park has facilities."
Does Queen Elizabeth Park have washrooms?,"Yes, Queen Elizabeth Park has washrooms."
Are there any advisories for Queen Elizabeth Park?,"No, there are advisories for Queen Elizabeth Park."
Does Queen Elizabeth Park have any special features?,"No, Queen Elizabeth Park has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Queen Elizabeth Park located on the map?,Queen Elizabeth Park is located at latitude 49.240978 and longitude -123.112028.
Where is Riley Park located?,Riley Park is located at 50 E 30th Avenue.
In which neighbourhood is Riley Park located?,Riley Park is in the Riley Park neighbourhood.
How big is Riley Park in hectares?,Riley Park is 2.7 hectares in size.
Does Riley Park have facilities?,"Yes, Riley Park has facilities."
Does Riley Park have washrooms?,"No, Riley Park has washrooms."
Are there any advisories for Riley Park?,"No, there are advisories for Riley Park."
Does Riley Park have any special features?,"No, Riley Park has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Riley Park located on the map?,Riley Park is located at latitude 49.241987 and longitude -123.104361.
Where is Angus Park located?,Angus Park is located at 3600 Angus Drive.
In which neighbourhood is Angus Park located?,Angus Park is in the Shaughnessy neighbourhood.
How big is Angus Park in hectares?,Angus Park is 1.0 hectares in size.
Does Angus Park have facilities?,"No, Angus Park has facilities."
Does Angus Park have washrooms?,"No, Angus Park has washrooms."
Are there any advisories for Angus Park?,"No, there are advisories for Angus Park."
Does Angus Park have any special features?,"No, Angus Park has special features."
Where can I find more information about Shaughnessy?,You can learn more about Shaughnessy at: https://vancouver.ca/news-calendar/shaughnessy.aspx
Where is Angus Park located on the map?,Angus Park is located at latitude 49.253932 and longitude -123.143816.
Where is Devonshire Park located?,Devonshire Park is located at 1250 Devonshire Crescent.
In which neighbourhood is Devonshire Park located?,Devonshire Park is in the Shaughnessy neighbourhood.
How big is Devonshire Park in hectares?,Devonshire Park is 1.53 hectares in size.
Does Devonshire Park have facilities?,"No, Devonshire Park has facilities."
Does Devonshire Park have washrooms?,"No, Devonshire Park has washrooms."
Are there any advisories for Devonshire Park?,"No, there are advisories for Devonshire Park."
Does Devonshire Park have any special features?,"No, Devonshire Park has special features."
Where can I find more information about Shaughnessy?,You can learn more about Shaughnessy at: https://vancouver.ca/news-calendar/shaughnessy.aspx
Where is Devonshire Park located on the map?,Devonshire Park is located at latitude 49.24502 and longitude -123.13364.
Where is Braemar Park located?,Braemar Park is located at 895 W 27th Avenue.
In which neighbourhood is Braemar Park located?,Braemar Park is in the South Cambie neighbourhood.
How big is Braemar Park in hectares?,Braemar Park is 1.26 hectares in size.
Does Braemar Park have facilities?,"Yes, Braemar Park has facilities."
Does Braemar Park have washrooms?,"Yes, Braemar Park has washrooms."
Are there any advisories for Braemar Park?,"No, there are advisories for Braemar Park."
Does Braemar Park have any special features?,"No, Braemar Park has special features."
Where can I find more information about South Cambie?,You can learn more about South Cambie at: https://vancouver.ca/news-calendar/south-cambie.aspx
Where is Braemar Park located on the map?,Braemar Park is located at latitude 49.247615 and longitude -123.12363.
Where is Douglas Park located?,Douglas Park is located at 801 W 22nd Avenue.
In which neighbourhood is Douglas Park located?,Douglas Park is in the South Cambie neighbourhood.
How big is Douglas Park in hectares?,Douglas Park is 5.32 hectares in size.
Does Douglas Park have facilities?,"Yes, Douglas Park has facilities."
Does Douglas Park have washrooms?,"No, Douglas Park has washrooms."
Are there any advisories for Douglas Park?,"No, there are advisories for Douglas Park."
Does Douglas Park have any special features?,"No, Douglas Park has special features."
Where can I find more information about South Cambie?,You can learn more about South Cambie at: https://vancouver.ca/news-calendar/south-cambie.aspx
Where is Douglas Park located on the map?,Douglas Park is located at latitude 49.252493 and longitude -123.122225.
Where is Heather Park located?,Heather Park is located at 702 W 18th Avenue.
In which neighbourhood is Heather Park located?,Heather Park is in the South Cambie neighbourhood.
How big is Heather Park in hectares?,Heather Park is 0.98 hectares in size.
Does Heather Park have facilities?,"Yes, Heather Park has facilities."
Does Heather Park have washrooms?,"No, Heather Park has washrooms."
Are there any advisories for Heather Park?,"No, there are advisories for Heather Park."
Does Heather Park have any special features?,"No, Heather Park has special features."
Where can I find more information about South Cambie?,You can learn more about South Cambie at: https://vancouver.ca/news-calendar/south-cambie.aspx
Where is Heather Park located on the map?,Heather Park is located at latitude 49.254765 and longitude -123.121103.
Where is Strathcona Park located?,Strathcona Park is located at 857 Malkin Avenue.
In which neighbourhood is Strathcona Park located?,Strathcona Park is in the Strathcona neighbourhood.
How big is Strathcona Park in hectares?,Strathcona Park is 10.07 hectares in size.
Does Strathcona Park have facilities?,"Yes, Strathcona Park has facilities."
Does Strathcona Park have washrooms?,"Yes, Strathcona Park has washrooms."
Are there any advisories for Strathcona Park?,"No, there are advisories for Strathcona Park."
Does Strathcona Park have any special features?,"No, Strathcona Park has special features."
Where can I find more information about Strathcona?,You can learn more about Strathcona at: https://vancouver.ca/news-calendar/strathcona.aspx
Where is Strathcona Park located on the map?,Strathcona Park is located at latitude 49.275276 and longitude -123.084674.
Where is Thornton Park located?,Thornton Park is located at 1166 Main Street.
In which neighbourhood is Thornton Park located?,Thornton Park is in the Strathcona neighbourhood.
How big is Thornton Park in hectares?,Thornton Park is 1.49 hectares in size.
Does Thornton Park have facilities?,"No, Thornton Park has facilities."
Does Thornton Park have washrooms?,"No, Thornton Park has washrooms."
Are there any advisories for Thornton Park?,"No, there are advisories for Thornton Park."
Does Thornton Park have any special features?,"No, Thornton Park has special features."
Where can I find more information about Strathcona?,You can learn more about Strathcona at: https://vancouver.ca/news-calendar/strathcona.aspx
Where is Thornton Park located on the map?,Thornton Park is located at latitude 49.273946 and longitude -123.099212.
Where is Gladstone-Riverside Park located?,Gladstone-Riverside Park is located at 2500 E Kent Street S.
In which neighbourhood is Gladstone-Riverside Park located?,Gladstone-Riverside Park is in the Victoria-Fraserview neighbourhood.
How big is Gladstone-Riverside Park in hectares?,Gladstone-Riverside Park is 1.07 hectares in size.
Does Gladstone-Riverside Park have facilities?,"No, Gladstone-Riverside Park has facilities."
Does Gladstone-Riverside Park have washrooms?,"No, Gladstone-Riverside Park has washrooms."
Are there any advisories for Gladstone-Riverside Park?,"No, there are advisories for Gladstone-Riverside Park."
Does Gladstone-Riverside Park have any special features?,"No, Gladstone-Riverside Park has special features."
Where can I find more information about Victoria-Fraserview?,You can learn more about Victoria-Fraserview at: https://vancouver.ca/news-calendar/victoria-fraserview.aspx
Where is Gladstone-Riverside Park located on the map?,Gladstone-Riverside Park is located at latitude 49.205532 and longitude -123.056883.
Where is Nanaimo Park located?,Nanaimo Park is located at 2390 E 46th Avenue.
In which neighbourhood is Nanaimo Park located?,Nanaimo Park is in the Victoria-Fraserview neighbourhood.
How big is Nanaimo Park in hectares?,Nanaimo Park is 2.91 hectares in size.
Does Nanaimo Park have facilities?,"Yes, Nanaimo Park has facilities."
Does Nanaimo Park have washrooms?,"Yes, Nanaimo Park has washrooms."
Are there any advisories for Nanaimo Park?,"No, there are advisories for Nanaimo Park."
Does Nanaimo Park have any special features?,"No, Nanaimo Park has special features."
Where can I find more information about Victoria-Fraserview?,You can learn more about Victoria-Fraserview at: https://vancouver.ca/news-calendar/victoria-fraserview.aspx
Where is Nanaimo Park located on the map?,Nanaimo Park is located at latitude 49.227724 and longitude -123.057508.
Where is Riverfront Park located?,Riverfront Park is located at 2750 E Kent Ave S.
In which neighbourhood is Riverfront Park located?,Riverfront Park is in the Killarney neighbourhood.
How big is Riverfront Park in hectares?,Riverfront Park is 4.01 hectares in size.
Does Riverfront Park have facilities?,"Yes, Riverfront Park has facilities."
Does Riverfront Park have washrooms?,"Yes, Riverfront Park has washrooms."
Are there any advisories for Riverfront Park?,"No, there are advisories for Riverfront Park."
Does Riverfront Park have any special features?,"No, Riverfront Park has special features."
Where can I find more information about Killarney?,You can learn more about Killarney at: https://vancouver.ca/news-calendar/killarney.aspx
Where is Riverfront Park located on the map?,Riverfront Park is located at latitude 49.205951 and longitude -123.04575.
Where is Alexandra Park located?,Alexandra Park is located at 1755 Beach Avenue.
In which neighbourhood is Alexandra Park located?,Alexandra Park is in the West End neighbourhood.
How big is Alexandra Park in hectares?,Alexandra Park is 0.55 hectares in size.
Does Alexandra Park have facilities?,"No, Alexandra Park has facilities."
Does Alexandra Park have washrooms?,"No, Alexandra Park has washrooms."
Are there any advisories for Alexandra Park?,"No, there are advisories for Alexandra Park."
Does Alexandra Park have any special features?,"No, Alexandra Park has special features."
Where can I find more information about West End?,You can learn more about West End at: https://vancouver.ca/news-calendar/west-end.aspx
Where is Alexandra Park located on the map?,Alexandra Park is located at latitude 49.28546 and longitude -123.14223.
Where is Barclay Heritage Square located?,Barclay Heritage Square is located at 1433 Barclay Street.
In which neighbourhood is Barclay Heritage Square located?,Barclay Heritage Square is in the West End neighbourhood.
How big is Barclay Heritage Square in hectares?,Barclay Heritage Square is 0.56 hectares in size.
Does Barclay Heritage Square have facilities?,"No, Barclay Heritage Square has facilities."
Does Barclay Heritage Square have washrooms?,"Yes, Barclay Heritage Square has washrooms."
Are there any advisories for Barclay Heritage Square?,"No, there are advisories for Barclay Heritage Square."
Does Barclay Heritage Square have any special features?,"No, Barclay Heritage Square has special features."
Where can I find more information about West End?,You can learn more about West End at: https://vancouver.ca/news-calendar/west-end.aspx
